x,y,insect.M.distribution210t1.3_PA2_RUN1 logistic values
126.5,75.5,0.5
117.7,74.5,0.5
113.3,70.5,0.5
73.1,69.7,0.5
29.9,68.7,0.5
38.1,63.7,0.5
52.9,60.7,0.5
47.1,54.3,0.5
-10.1,53.7,0.5
45.5,53.1,0.5
26.7,51.7,0.5
78.5,50.5,0.5
94.9,41.7,0.5
118.7,40.5,0.5
8.5,37.1,0.5
-10.5,36.5,0.5
117.5,36.1,0.5
-39.9,34.7,0.5
-37.7,33.9,0.5
-14.1,33.7,0.5
107.1,32.3,0.5
-25.9,28.5,0.5
1.10000000000002,26.1,0.5
16.7,15.5,0.5
-2.29999999999998,2.3,0.5
11.1,1.09999999999999,0.5
-1.09999999999999,-0.100000000000009,0.5
16.7,-0.300000000000011,0.5
27.7,-1.90000000000001,0.5
-27.3,-5.90000000000001,0.5
27.5,-6.5,0.5
-9.69999999999999,-8.90000000000001,0.5
13.3,-9.30000000000001,0.5
-16.7,-12.7,0.5
-34.9,-15.3,0.5
3.90000000000001,-17.3,0.5
8.70000000000002,-17.9,0.5
-22.1,-18.3,0.5
21.9,-21.5,0.5
13.9,-23.9,0.5
7.10000000000002,-24.9,0.5
-11.9,-27.1,0.5
44.3,-30.3,0.5
62.1,-32.5,0.5
75.7,-33.7,0.5
4.30000000000001,-34.9,0.5
39.5,-40.3,0.5
54.5,-40.9,0.5
79.1,-47.1,0.5
-2.5,-47.3,0.5
17.3,-48.1,0.5
14.9,-48.3,0.5
43.3,-49.5,0.5
16.7,-50.5,0.5
33.1,-60.5,0.5
41.3,-62.3,0.5
30.5,-64.3,0.5
30.1,-64.7,0.5
10.3,-65.1,0.5
73.7,-70.9,0.5
