x,y,insect.M.distribution230t3.3_PA1_RUN1 logistic values
15.7,86.1,0.28170782
-51.7,85.5,0.2955671
-27.9,85.3,0.2941606
119.1,85.1,0.61666834
87.9,84.1,0.26000175
1.10000000000002,74.1,0.381619
-67.5,65.5,0.31879428
44.7,61.9,0.39792654
24.1,57.9,0.36987177
78.7,55.9,0.41693455
103.7,48.3,0.6901214
77.1,44.5,0.5970933
77.1,41.1,0.40449518
15.9,40.9,0.27434802
98.1,39.3,0.41770416
-3.09999999999999,38.5,0.55177927
-2.69999999999999,36.7,0.39917076
39.9,36.3,0.36769924
-7.69999999999999,35.5,0.34024313
12.5,34.9,0.42371386
15.7,31.3,0.3642212
-32.1,23.9,0.44489157
99.5,20.7,0.4226191
68.9,18.1,0.37191504
92.7,15.5,0.37670785
-53.5,15.3,0.40012705
-15.1,14.1,0.53817105
99.9,12.1,0.43946344
-18.7,10.9,0.5502258
-2.5,7.3,0.4636667
27.7,-0.700000000000003,0.32777977
30.1,-4.10000000000001,0.32961193
30.3,-9.10000000000001,0.43216833
-2.09999999999999,-10.9,0.46572602
32.1,-12.5,0.453849
31.9,-16.9,0.46176472
-20.5,-17.1,0.57656187
-16.7,-17.1,0.5388767
20.5,-18.3,0.5060803
-41.5,-21.9,0.44006106
-0.5,-26.3,0.54430825
0.700000000000017,-29.7,0.5163085
-27.3,-31.9,0.21905966
42.7,-36.7,0.43013042
-17.5,-39.5,0.4534004
-20.1,-41.3,0.45376968
98.1,-47.3,0.52235323
8.5,-48.1,0.5348196
55.7,-51.9,0.735312
-32.1,-54.3,0.46560434
15.7,-54.7,0.61315393
105.7,-55.1,0.39122143
44.1,-59.9,0.64075935
61.9,-62.5,0.5799493
-31.1,-63.3,0.47347453
60.3,-67.3,0.5467612
27.1,-70.3,0.5479469
61.5,-73.3,0.46879196
72.9,-73.7,0.41933575
0.700000000000017,-80.3,0.25770387
