x,y,insect.M.distribution90t3.2_PA2_RUN2 logistic values
160.3,78.5,0.3708786
168.3,77.3,0.38385826
163.7,77.1,0.38855204
1.10000000000002,65.3,0.49555364
-19.1,60.1,0.2330767
4.30000000000001,59.3,0.49045575
-9.5,55.9,0.26100117
-10.5,55.7,0.26100117
29.3,52.3,0.5512409
77.1,51.3,0.35194963
79.3,50.1,0.26536882
71.7,44.5,0.3845112
69.3,44.1,0.37117377
14.9,43.9,0.57470584
8.90000000000001,40.9,0.57477844
-43.5,39.9,0.4904208
-53.3,38.7,0.51014405
62.7,38.7,0.5178211
88.7,37.9,0.14687419
87.3,37.7,0.14658412
7.30000000000001,34.1,0.57463914
115.1,29.3,0.4538837
85.5,15.1,0.57304823
30.9,14.7,0.57346946
34.5,12.3,0.57288164
-18.7,8.89999999999999,0.57071745
28.9,6.69999999999999,0.5001198
-13.7,5.5,0.5084302
120.7,3.3,0.4927169
-45.7,0.899999999999991,0.5666657
29.1,0.0999999999999943,0.47434652
47.9,-1.10000000000001,0.57203734
-15.7,-1.5,0.50769037
36.5,-1.90000000000001,0.54515475
-48.7,-5.90000000000001,0.5727076
40.9,-6.90000000000001,0.572375
41.5,-8.30000000000001,0.5731255
-24.9,-8.5,0.55312294
5.90000000000001,-16.9,0.4618148
-47.5,-18.1,0.45867088
24.3,-27.3,0.35259032
-44.1,-28.7,0.28055522
16.3,-29.9,0.37003765
2.70000000000002,-33.5,0.3568055
46.7,-35.9,0.5279046
12.7,-36.1,0.4180148
14.7,-37.7,0.3588645
52.9,-40.3,0.4941921
103.3,-53.1,0.42078012
113.1,-57.5,0.51761895
133.3,-61.9,0.5478337
64.3,-64.5,0.5840559
107.5,-64.5,0.57888687
9.10000000000002,-67.7,0.5792807
101.5,-68.1,0.5734026
46.9,-69.1,0.37176153
26.7,-70.3,0.43675244
38.3,-71.1,0.38791263
26.7,-73.3,0.41709837
12.3,-76.7,0.47891706
