x,y,insect.M.distribution220t3.3_PA2_RUN2 logistic values
-1.09999999999999,78.5,0.19838728
102.1,76.5,0.067184485
7.90000000000001,76.1,0.43775806
82.9,75.9,0.054821935
47.9,75.5,0.13710228
74.1,70.9,0.16472366
55.7,66.9,0.83337146
29.5,58.3,0.2936845
35.9,52.5,0.29266176
48.1,51.1,0.38466647
45.3,50.7,0.3136854
-28.7,40.5,0.4222568
-40.3,40.1,0.39332926
31.9,37.3,0.44823137
29.7,28.5,0.4540043
10.3,26.3,0.45787296
-21.3,18.7,0.21013221
-20.7,17.5,0.16093048
-14.5,10.5,0.2170923
22.7,9.89999999999999,0.40119663
-26.5,8.3,0.03700156
13.1,2.5,0.19692566
10.9,2.3,0.20269419
15.5,0.299999999999997,0.16521358
19.5,-1.5,0.18081199
-50.5,-4.30000000000001,0.02481392
28.1,-6.10000000000001,0.23422252
23.1,-6.5,0.2457666
24.9,-7.10000000000001,0.21655762
36.3,-9.7,0.39031127
7.30000000000001,-14.7,0.17122614
23.1,-17.9,0.35980937
31.1,-19.7,0.3654891
2.70000000000002,-26.1,0.21042044
-41.5,-27.3,0.01567216
8.5,-28.9,0.32638803
-7.29999999999998,-33.3,0.29334033
39.5,-34.1,0.54168844
44.3,-35.9,0.56472033
5.10000000000002,-36.9,0.7670137
-3.89999999999998,-37.5,0.31263545
52.9,-37.5,0.32837513
-18.5,-37.7,0.43898854
-27.7,-38.7,0.69691414
39.1,-38.7,0.42792347
94.9,-42.1,0.42263767
69.5,-44.1,0.20694976
99.9,-45.1,0.44909263
18.7,-49.9,0.05694678
81.1,-50.3,0.38133562
10.3,-51.3,0.08061082
81.3,-53.7,0.29899627
73.7,-53.9,0.1964302
73.7,-54.3,0.1964302
47.1,-56.7,0.06758957
88.9,-57.5,0.45570818
-25.3,-58.7,0.32342815
96.5,-61.5,0.58720934
-25.7,-70.1,0.42573956
-23.5,-70.5,0.4257397
