x,y,insect.M.distribution130t5.3_PA1_RUN1 logistic values
-3.29999999999998,64.7,0.5968086
10.9,59.1,0.37890637
72.1,56.9,0.17253447
38.3,53.9,0.38855886
79.3,49.7,0.33649728
96.1,47.7,0.63070154
-30.3,47.3,0.58077204
70.1,44.3,0.46221057
63.3,38.9,0.43356642
46.1,38.5,0.45228508
39.3,38.3,0.47107413
40.5,35.9,0.49721277
83.5,34.3,0.4917216
90.7,33.7,0.4880291
11.9,31.1,0.4680446
-32.9,29.1,0.4305638
22.9,25.3,0.4197434
6.30000000000001,22.9,0.40309036
23.1,19.9,0.3653546
0.100000000000023,14.5,0.4300585
-37.9,9.5,0.60098326
1.70000000000002,8.3,0.48877868
-7.69999999999999,1.69999999999999,0.5968828
39.5,0.899999999999991,0.60004294
2.30000000000001,0.5,0.598874
-28.1,-2.90000000000001,0.5979989
-3.5,-4.5,0.58136183
-41.3,-6.5,0.58236134
39.3,-9.30000000000001,0.53812104
-14.9,-10.7,0.531226
-6.89999999999998,-12.3,0.5124409
-18.3,-13.3,0.4984679
-15.9,-13.5,0.50002414
-20.1,-14.7,0.4979377
-24.3,-22.5,0.5165328
17.3,-27.1,0.46019188
-22.9,-30.3,0.15185432
16.1,-30.5,0.3135181
32.3,-40.3,0.19447885
47.1,-40.5,0.21520378
118.7,-48.5,0.36115947
127.3,-49.7,0.29138955
11.9,-56.3,0.5180225
16.7,-61.7,0.3668372
116.3,-62.1,0.07987003
119.5,-65.9,0.01090172
113.1,-69.1,0.013701953
40.7,-69.9,0.022436364
122.7,-70.3,0.0019728674
117.3,-70.5,0.0030828875
17.9,-71.3,0.009004968
111.1,-71.3,3.9075845E-4
22.5,-72.9,0.007600865
-18.3,-76.3,5.020176E-7
-24.1,-77.7,1.4515322E-5
10.3,-77.7,1.7578935E-6
84.3,-79.7,1.4556305E-8
9.30000000000001,-81.7,6.554456E-9
-5.09999999999999,-82.1,2.244276E-7
66.3,-83.3,1.00968016E-7
