x,y,insect.M.distribution160t3.1_PA1_RUN2 logistic values
109.1,78.1,1.1139026E-8
-157.5,77.3,0.44221514
109.9,72.9,7.008811E-5
121.5,71.1,0.46360248
54.7,62.1,0.30234328
-4.5,60.3,0.45691687
-16.3,58.5,0.45837152
22.3,56.9,0.45643625
79.9,53.3,0.46921766
88.1,47.5,0.5155675
81.7,44.9,0.61511695
114.3,44.1,0.6611553
74.3,36.9,0.414308
-49.9,34.1,0.32208443
5.10000000000002,32.9,0.5227311
109.5,30.5,0.60311395
48.5,30.1,0.4864113
-7.09999999999999,28.5,0.54109085
-56.7,20.5,0.58943856
-15.7,15.9,0.26381657
-41.7,13.3,0.5397867
14.3,12.3,0.23256603
101.7,12.1,0.51746225
-11.7,10.9,0.4752485
-7.89999999999998,9.89999999999999,0.46570614
-48.9,1.5,0.498073
114.9,0.699999999999989,0.46018615
-17.7,0.5,0.4817061
-37.1,-0.900000000000006,0.48305273
26.7,-4.10000000000001,0.4677381
5.90000000000001,-4.7,0.45242578
-25.3,-7.5,0.51832837
28.9,-7.5,0.52494264
-38.3,-9.90000000000001,0.512666
40.3,-9.90000000000001,0.54310864
-31.5,-12.1,0.5011027
-33.1,-12.3,0.50117356
31.5,-13.1,0.53639764
22.9,-14.5,0.53530735
-7.29999999999998,-15.1,0.52524596
22.1,-20.1,0.42921373
3.5,-21.5,0.42184985
-20.9,-25.1,0.5234961
-34.5,-25.7,0.5570529
25.7,-25.7,0.47606602
27.7,-30.7,0.27442354
34.9,-36.1,0.0033738671
40.3,-43.5,0.15339987
104.1,-43.5,0.41456434
7.70000000000002,-48.1,0.36035758
10.9,-50.5,0.53719765
61.5,-51.3,0.41657725
79.7,-53.7,0.49007255
55.9,-55.3,0.5071552
-18.3,-60.1,0.49139568
35.3,-61.9,0.5057667
85.1,-63.7,0.5136384
-8.69999999999999,-66.5,0.512254
4.30000000000001,-72.9,9.902895E-6
47.5,-78.9,4.877491E-26
