x,y,insect.M.distribution160t5.3_PA2_RUN2 logistic values
158.9,77.7,0.24303703
164.1,75.9,0.2816565
93.9,75.5,5.051244E-10
93.1,75.1,5.052674E-10
76.7,69.1,0.0039785784
55.3,68.7,0.31683165
5.10000000000002,65.9,0.10543043
24.7,63.1,0.3592252
11.3,58.9,0.26109746
-36.9,58.1,0.2563203
22.7,56.1,0.15857197
30.3,54.5,0.26481745
108.1,54.3,0.48890093
93.3,51.7,0.6713127
91.5,50.7,0.479565
-3.09999999999999,46.5,0.30612668
-27.3,41.7,0.2913363
8.90000000000001,41.7,0.49811578
45.5,39.9,0.17375132
14.3,38.5,0.48433554
-24.3,36.3,3.0177312E-28
-9.89999999999998,36.1,1.1569915E-12
-45.1,33.1,0.0013821342
51.9,31.1,0.45337805
80.7,25.3,0.23375338
4.30000000000001,22.9,0.28451076
107.3,18.9,0.8324589
-15.5,15.7,0.040587943
-20.9,6.09999999999999,0.38234207
40.1,3.3,0.26686528
36.9,1.89999999999999,0.2665688
-14.7,1.69999999999999,0.07205692
116.9,1.3,0.06528295
26.7,1.09999999999999,0.053629395
-35.5,0.899999999999991,0.09423426
-44.9,0.0999999999999943,0.04475519
3.90000000000001,0.0999999999999943,0.044996303
-11.5,-5.5,0.11466707
-29.3,-8.5,0.4078069
-27.5,-8.7,0.40663025
-30.7,-12.9,0.3818466
32.5,-16.5,0.5074562
10.5,-28.1,0.5155444
-6.5,-29.3,0.33315206
1.90000000000001,-34.1,1.5819895E-5
36.3,-37.9,9.986521E-15
38.5,-39.9,1.172391E-9
38.9,-42.3,0.009370535
102.9,-45.5,0.604451
35.9,-51.9,0.45992827
67.1,-52.1,0.25131986
39.5,-52.5,0.209114
60.3,-53.1,0.61621827
54.5,-55.5,0.26801068
93.5,-55.7,0.21439682
96.9,-59.5,0.2501222
18.5,-66.9,0.4908385
80.3,-67.9,4.7113182E-4
-3.09999999999999,-68.3,8.739916E-4
74.7,-78.5,4.1463372E-6
