x,y,insect.M.distribution190t3.3_PA2_RUN1 logistic values
113.9,83.9,0.48247626
74.3,82.9,0.5154738
156.3,81.1,0.49202013
-163.1,80.7,0.3512218
162.3,80.5,0.43030962
74.3,79.9,0.5127816
111.1,72.9,0.39515808
124.5,72.5,0.3183924
40.7,68.5,0.56844836
72.1,64.5,0.5677161
-25.3,63.3,0.6059953
106.1,60.9,0.05291768
35.5,60.3,0.7077411
36.1,58.5,0.5988602
84.5,55.7,0.45874086
97.7,55.5,0.2511375
76.3,55.3,0.482995
43.1,53.9,0.59504503
107.3,52.7,0.23266165
16.7,50.1,0.58968896
14.3,42.5,0.5897932
-13.7,40.9,0.28791097
30.1,40.9,0.535066
33.9,40.5,0.5397068
-12.1,39.1,0.2632085
35.5,37.7,0.5652746
51.7,34.3,0.54087853
-27.3,29.7,0.48936138
-27.7,29.1,0.4892749
100.5,20.1,0.3785656
-3.29999999999998,19.1,0.4374418
23.1,16.7,0.48066828
-30.9,9.5,0.45166543
18.3,9.09999999999999,0.43855187
17.7,5.69999999999999,0.45113602
-47.9,5.5,0.39057806
-46.1,2.09999999999999,0.45372972
-29.5,1.89999999999999,0.28471628
-11.5,1.3,0.42295733
5.10000000000002,1.09999999999999,0.5033916
-16.3,0.299999999999997,0.3051251
34.9,0.0999999999999943,0.5713853
27.9,-1.5,0.5257427
6.10000000000002,-1.90000000000001,0.44385523
-51.3,-3.7,0.5097912
39.5,-19.7,0.45576897
20.7,-23.5,0.51507366
-31.3,-26.1,0.3088375
41.5,-27.7,0.53396773
31.3,-33.7,0.42820734
49.5,-37.3,0.48576596
28.3,-39.1,0.26244766
-29.5,-42.9,0.23703192
27.1,-44.5,0.3700559
46.1,-44.9,0.3790311
15.9,-51.3,0.5272241
43.5,-51.5,0.4370126
15.3,-52.1,0.4695014
19.7,-63.3,0.3448884
29.9,-68.1,0.6363576
