x,y,insect.M.distribution250t7.3_PA1_RUN1 logistic values
21.5,77.5,0.41648614
39.5,77.5,0.41319454
-3.09999999999999,76.1,0.41845116
30.1,72.3,0.4373851
-9.89999999999998,70.7,0.41938516
8.5,69.5,0.3996215
60.3,65.5,0.5639415
31.3,63.5,0.45155713
17.5,55.1,0.45864433
57.9,41.9,0.5298549
84.9,37.1,0.5625062
71.5,36.7,0.5513443
-15.9,33.5,0.5499895
96.7,33.5,0.5328178
33.5,30.7,0.5218346
-2.69999999999999,28.9,0.47221234
29.3,26.7,0.44894806
20.5,24.9,0.49252295
40.3,24.7,0.473811
-6.89999999999998,17.9,0.5162649
36.5,15.1,0.48537287
3.70000000000002,11.3,0.5196269
11.7,2.3,0.44121096
92.9,0.899999999999991,0.45932332
44.7,-1.30000000000001,0.4278414
28.5,-7.30000000000001,0.42686364
-30.7,-9.10000000000001,0.5156375
2.5,-12.5,0.511228
-5.89999999999998,-12.7,0.50607914
8.30000000000001,-15.1,0.5466678
-34.9,-15.3,0.4992932
35.5,-16.3,0.48179084
28.5,-16.5,0.49187854
-27.3,-16.7,0.51671225
105.3,-19.5,0.48446703
-8.89999999999998,-21.3,0.50264776
21.9,-25.9,0.48009485
0.700000000000017,-27.9,0.4577886
-16.9,-30.1,0.642502
-13.3,-30.9,0.63156956
3.70000000000002,-34.3,0.50751215
49.9,-34.5,0.5106716
-37.7,-40.1,0.48624554
127.7,-41.1,0.45201966
101.7,-44.7,0.46542317
58.5,-44.9,0.46880418
56.1,-45.5,0.4677039
16.7,-46.5,0.45688066
-7.89999999999998,-53.7,0.46977928
117.7,-59.1,0.44091025
108.7,-60.9,0.58171844
62.5,-61.3,0.55803436
62.3,-62.1,0.55803436
-16.7,-67.3,0.45664796
65.3,-67.7,0.45962295
89.7,-68.5,0.5174473
14.5,-77.3,0.26315123
52.1,-82.3,0.29106495
99.1,-82.9,0.4616345
56.9,-86.1,0.5317012
