x,y,insect.M.distribution110t5.3_PA1_RUN1 logistic values
-167.7,77.7,0.0
127.7,74.9,0.0
61.7,68.5,0.0
15.9,67.7,0.0
92.9,62.5,0.0
-38.1,60.3,0.0
82.9,58.9,0.0
38.3,54.9,0.0
38.5,53.9,0.0
80.7,53.1,0.0
90.1,49.3,0.0
97.7,45.1,0.0046086544
4.70000000000002,37.9,0.0
-52.1,33.5,0.0
-35.3,30.7,0.0
18.5,29.5,0.0
45.1,27.7,0.0
51.7,25.7,0.0
82.5,21.3,0.0
4.90000000000001,16.5,0.0
87.7,13.3,0.0
-8.5,10.9,0.0
38.3,9.5,0.0
-5.69999999999999,8.09999999999999,0.0
41.3,2.89999999999999,0.0
-38.7,0.5,0.0
-32.9,-0.700000000000003,0.0
4.70000000000002,-1.10000000000001,0.0
-8.09999999999999,-4.5,0.0
-46.1,-10.9,0.0
36.7,-11.9,0.0
-15.1,-12.3,0.0
-44.9,-13.5,0.0
-13.5,-13.5,0.0
26.3,-14.3,0.0
-21.7,-17.5,0.0
0.900000000000006,-21.3,0.0
22.9,-23.7,0.0
-5.69999999999999,-31.5,0.0
-36.9,-34.1,0.0
-31.5,-34.3,0.0
-26.5,-35.3,0.0
-23.9,-35.3,0.0
-30.5,-35.5,0.0
-2.5,-37.3,0.0
21.1,-38.3,0.0
21.7,-39.5,0.0
38.9,-42.1,0.0
38.5,-42.9,0.0
107.1,-46.7,0.0
86.7,-57.3,0.0
131.7,-60.7,0.0
84.7,-61.3,0.0
9.30000000000001,-63.9,0.0
93.7,-65.7,0.0
63.1,-67.1,0.0
106.9,-70.3,0.0
123.9,-76.1,0.0
44.5,-78.7,0.0
68.7,-78.9,0.0
