x,y,insect.M.distribution200t3.3_PA1_RUN2 logistic values
96.7,76.7,0.0
151.7,75.1,0.0
107.9,73.3,0.0
106.9,70.9,0.0
106.1,66.1,0.0
47.9,59.3,0.0
19.9,57.9,0.0
114.1,56.7,0.0
14.5,54.7,0.0
-6.09999999999999,53.1,0.0
41.3,51.3,0.0
-12.5,48.5,0.0
44.9,45.7,0.0
59.3,45.3,0.0
47.3,32.1,0.0
-19.3,31.7,0.0
40.1,30.7,0.0
-19.5,27.1,0.0
17.5,20.3,0.0
-24.7,18.5,0.0
-4.5,17.5,0.0
-25.5,14.9,0.49980247
21.7,12.3,0.0
-38.7,10.1,0.0
10.9,7.09999999999999,0.0
-17.5,0.899999999999991,0.0
19.1,0.5,0.0
-25.9,-1.5,0.0
-4.5,-4.10000000000001,0.0
-19.5,-7.30000000000001,0.0
30.7,-8.30000000000001,0.0
-4.5,-9.30000000000001,0.0
-28.5,-10.5,0.0
-38.7,-11.3,0.0
-29.7,-11.5,0.0
-30.7,-18.1,0.0
-6.29999999999998,-19.1,0.0
13.5,-22.7,0.0
-27.5,-23.3,0.0
12.5,-24.1,0.0
-27.7,-25.9,0.0
-25.9,-26.5,0.0
21.9,-26.5,0.0
-0.5,-27.5,0.0
39.1,-31.9,0.0
15.7,-33.3,0.0
79.9,-34.3,0.0
83.7,-35.1,0.0
43.7,-37.5,0.0
35.1,-38.3,0.0
-6.29999999999998,-39.1,0.0
31.9,-42.1,0.0
40.3,-42.9,0.0
86.5,-46.1,0.0
92.9,-49.9,0.0
41.3,-51.5,0.0
84.5,-52.1,0.0
32.1,-58.1,0.0
76.1,-58.5,0.0
76.1,-68.1,0.0
