x,y,insect.M.distribution200t1.2_PA2_RUN2 logistic values
147.7,74.5,0.16474956
117.7,69.3,3.1643637E-4
66.3,61.3,0.19566785
64.9,60.7,0.12311813
82.3,53.5,0.013367425
52.7,50.5,0.36665383
22.3,50.3,0.48862624
93.1,49.3,0.1855751
33.7,46.9,0.54582304
-39.1,34.1,0.07184554
-17.3,33.1,2.6690355E-4
77.3,32.9,0.38895342
53.9,31.7,0.42225388
39.7,30.3,0.4930266
57.9,27.9,0.4549111
-39.5,16.7,0.01995595
17.5,14.5,0.2897173
3.5,12.1,2.2805067E-4
-7.89999999999998,8.69999999999999,0.11230062
12.7,8.3,0.037746474
-85.7,5.5,0.7651041
-40.1,1.89999999999999,0.011077829
25.3,1.69999999999999,0.2595708
-22.9,1.3,0.0015688993
-40.5,0.899999999999991,0.015248158
-21.1,0.0999999999999943,0.0016884672
34.1,-3.30000000000001,0.48164234
35.5,-5.10000000000001,0.32675344
-23.3,-6.90000000000001,0.32988486
-25.9,-16.3,0.087891035
24.7,-17.1,0.3776908
43.1,-20.5,0.21511562
26.3,-23.1,0.013808471
11.3,-25.5,0.14280848
3.70000000000002,-26.5,0.062164553
42.5,-28.1,0.43990466
25.1,-31.9,0.7371829
-31.5,-33.1,3.618744E-4
87.7,-34.3,0.09189732
-8.09999999999999,-35.9,6.568827E-5
26.7,-37.7,0.02396527
77.3,-38.3,0.009415857
-5.09999999999999,-39.7,0.005367061
72.3,-39.9,0.0017849708
81.5,-40.3,0.038372923
-5.5,-45.3,5.2222126E-4
86.1,-46.5,0.21210319
87.9,-46.7,0.21746916
35.9,-47.3,0.09716823
65.7,-47.9,0.17314184
59.1,-48.9,0.0044633006
85.3,-49.3,0.38500333
89.5,-50.1,0.24916627
16.9,-50.7,0.18587068
52.5,-51.3,0.30037493
39.3,-52.7,0.14353767
-20.7,-56.7,0.5722995
75.1,-60.3,0.6545282
20.1,-63.3,0.13992906
-15.9,-63.9,0.6767858
