x,y,insect.M.distribution130t3.2_PA1_RUN2 logistic values
21.1,77.7,0.60472906
-3.09999999999999,64.7,0.6249404
7.5,63.9,0.6212085
11.1,59.1,0.42163318
63.9,58.7,0.14317681
38.7,53.9,0.40679392
79.7,49.7,0.34800002
96.5,47.7,0.62257534
-29.9,47.3,0.51319623
42.9,40.7,0.44489133
63.3,38.9,0.4214734
11.5,37.5,0.5361091
39.5,35.9,0.49502662
101.3,34.3,0.53952247
-32.9,29.1,0.4162088
-7.5,23.9,0.37081835
86.9,22.9,0.43416438
11.9,21.7,0.31013545
-14.7,19.9,0.32921863
-2.5,14.5,0.3952314
-12.5,12.3,0.3912495
-2.29999999999998,11.9,0.39742327
11.3,10.9,0.50053054
-37.7,9.5,0.6065618
1.70000000000002,8.3,0.48914573
-7.29999999999998,5.3,0.5595428
-7.09999999999999,2.89999999999999,0.6148941
-4.29999999999998,-0.700000000000003,0.62318933
28.7,-6.5,0.6098909
-13.1,-11.9,0.5196183
3.90000000000001,-13.3,0.5253583
-20.7,-13.5,0.50265276
-20.5,-14.7,0.50595975
-16.7,-16.7,0.477271
-18.5,-22.5,0.5448342
17.5,-27.1,0.48299313
-6.89999999999998,-30.1,0.37953496
-21.7,-30.3,0.15219308
14.1,-30.5,0.38676557
0.300000000000011,-34.3,0.04140867
33.7,-40.3,0.16541272
48.1,-40.5,0.17774129
127.7,-49.7,0.2700702
106.9,-53.1,0.3025894
12.3,-56.3,0.55207527
103.9,-56.7,0.24530858
85.1,-57.7,0.33330446
88.5,-60.5,0.17504312
-38.5,-62.7,0.60528445
38.5,-65.9,0.11433046
37.9,-68.1,0.03036944
113.7,-69.1,0.011393526
41.1,-69.9,0.032566044
117.5,-70.5,0.0019172207
17.9,-71.3,0.013507146
22.7,-72.9,0.011266527
-18.5,-76.3,1.6286998E-6
12.7,-81.1,9.705746E-9
-4.89999999999998,-82.1,1.4864223E-7
66.3,-83.3,4.5784216E-8
