x,y,insect.M.distribution80t5.1_PA1_RUN2 logistic values
-97.3,83.1,0.29761255
-134.7,81.3,0.279055
-171.3,80.3,0.28188258
173.1,78.9,0.23461798
122.1,71.9,0.0011987698
52.3,62.7,0.83810806
-10.1,57.3,2.8531227E-5
23.5,55.5,0.5149849
-23.3,55.1,0.65884644
116.3,50.1,0.033966433
116.9,48.9,0.019559562
-36.5,48.5,0.049415536
60.1,41.7,0.3688138
16.5,40.7,0.4303401
13.9,40.1,0.43126738
16.3,39.9,0.43033963
73.3,37.5,1.8277442E-8
111.9,29.1,0.01136877
46.1,23.3,0.021626186
33.7,19.7,0.40346286
33.9,16.5,0.38130438
91.9,12.9,0.22817117
-1.09999999999999,12.5,0.050590016
1.30000000000001,11.5,0.0016686687
80.1,11.3,0.32615396
24.3,10.5,0.3228267
25.1,6.69999999999999,0.13238072
-15.1,4.3,0.070098124
22.9,1.3,0.0029206406
-6.89999999999998,0.699999999999989,0.026060872
-45.7,0.299999999999997,0.0064299083
-52.7,-5.30000000000001,0.34121212
40.7,-8.7,0.35800022
54.9,-9.5,0.35837668
15.3,-9.7,0.003843794
-38.3,-10.7,0.34561133
-45.3,-17.7,0.10403428
4.70000000000002,-18.5,0.009401802
-34.3,-22.9,0.006887414
-36.9,-23.1,0.1834366
22.7,-26.3,5.189767E-6
3.70000000000002,-27.1,1.9669354E-4
8.10000000000002,-28.1,1.0035919E-5
29.9,-28.7,0.33681923
59.9,-28.9,0.37471798
2.70000000000002,-31.1,4.1555392E-4
-0.299999999999983,-32.1,0.13940613
68.3,-34.3,0.3824358
-50.7,-35.7,9.063304E-7
-37.1,-36.7,0.26096737
18.9,-41.7,7.389449E-4
19.7,-45.9,0.2942356
152.3,-52.1,0.083470814
150.3,-53.7,0.16178635
134.3,-56.3,0.47919324
125.9,-59.3,0.5899381
140.7,-59.3,0.3778537
-0.699999999999989,-78.7,3.5795162E-4
15.5,-81.5,0.002528836
36.9,-82.1,0.03193415
