x,y,insect.M.distribution80t9.2_PA2_RUN1 logistic values
-172.1,80.1,0.5
-123.7,79.7,0.5
125.1,75.1,0.5
119.9,74.7,0.5
-125.3,74.3,0.5
-127.1,73.7,0.5
-24.3,61.5,0.5
0.5,57.7,0.5
-26.7,56.9,0.5
68.9,55.3,0.5
50.1,52.5,0.5
10.1,51.3,0.5
51.7,50.7,0.5
66.9,48.5,0.5
23.9,43.5,0.5
2.10000000000002,42.7,0.5
-23.7,42.3,0.5
41.1,40.7,0.5
57.3,40.1,0.5
37.5,38.3,0.5
39.5,36.5,0.5
87.5,35.5,0.5
74.7,33.7,0.5
-4.29999999999998,31.9,0.5
28.3,22.7,0.5
66.5,22.5,0.5
13.1,13.5,0.5
40.3,7.5,0.5
12.7,6.3,0.5
17.5,5.5,0.5
-14.5,1.69999999999999,0.5
10.9,1.5,0.5
-8.69999999999999,0.899999999999991,0.5
-45.5,-0.100000000000009,0.5
-30.7,-0.100000000000009,0.5
5.5,-7.7,0.5
-45.1,-15.7,0.5
-52.9,-16.3,0.5
-40.7,-19.9,0.5
-42.7,-24.5,0.5
54.9,-25.7,0.5
-47.9,-26.5,0.5
61.3,-29.3,0.5
12.9,-31.5,0.5
25.7,-35.5,0.5
-42.9,-35.7,0.5
0.900000000000006,-42.3,0.5
18.1,-43.1,0.5
140.5,-50.1,0.5
103.7,-52.9,0.5
107.9,-54.3,0.5
138.1,-54.7,0.5
124.7,-58.9,0.5
113.5,-61.7,0.5
145.7,-63.5,0.5
146.1,-70.1,0.5
131.1,-71.5,0.5
17.3,-72.5,0.5
64.1,-75.1,0.5
96.1,-79.9,0.5
