x,y,insect.M.distribution160t1.3_PA2_RUN2 logistic values
110.7,78.5,0.39403495
164.5,75.9,0.5157476
93.3,75.1,0.41926712
164.1,74.7,0.51572144
164.9,73.3,0.51590556
113.5,71.3,0.4476399
26.5,63.1,0.48283434
19.1,58.9,0.5035042
23.9,56.1,0.509565
93.7,55.5,0.51963973
30.9,54.5,0.50697875
108.7,54.3,0.5203253
92.5,50.7,0.51610875
-4.29999999999998,46.5,0.51681644
23.1,46.1,0.50935143
73.1,45.9,0.4978969
19.7,43.5,0.51409435
-26.3,41.7,0.5065376
9.90000000000001,41.7,0.5173004
43.9,41.3,0.5085086
84.7,39.9,0.5010768
-30.9,38.5,0.48443365
14.1,38.5,0.5151459
-22.9,38.1,0.4646122
-9.5,36.1,0.4523771
49.9,31.1,0.501444
-39.1,27.9,0.50093484
-34.5,26.5,0.5015493
80.5,25.3,0.49813384
4.30000000000001,22.9,0.50237465
104.9,18.9,0.5108347
29.9,8.5,0.50906354
114.1,6.09999999999999,0.520757
-26.5,3.3,0.521008
30.1,1.69999999999999,0.52110547
22.7,-0.100000000000009,0.5211205
-13.7,-0.900000000000006,0.5210802
-10.7,-1.10000000000001,0.5211782
9.30000000000001,-5.10000000000001,0.5208195
23.7,-5.5,0.5206448
4.90000000000001,-7.10000000000001,0.5207045
-0.699999999999989,-9.10000000000001,0.51519454
32.1,-16.5,0.5057045
-20.5,-25.5,0.5068172
5.5,-26.9,0.5029327
34.3,-31.1,0.48489347
0.300000000000011,-34.1,0.46461648
36.1,-37.9,0.45614374
45.5,-38.9,0.4729511
38.1,-39.9,0.4615791
104.9,-45.5,0.49869362
37.1,-51.9,0.51014996
68.5,-52.1,0.48577142
61.1,-53.1,0.49530098
94.9,-55.7,0.49514154
97.5,-59.5,0.48796427
-20.5,-62.1,0.51059425
42.9,-62.1,0.4900898
11.5,-66.3,0.48036012
81.3,-67.9,0.4621937
