x,y,insect.M.distribution100t3.3_PA1_RUN1 logistic values
116.5,81.5,0.5
147.5,80.1,0.5
166.7,79.7,0.5
115.3,77.7,0.5
176.5,77.7,0.5
-23.5,68.3,0.5
-8.89999999999998,61.1,0.5
128.9,54.9,0.5
88.5,53.9,0.5
33.9,50.3,0.5
-28.9,50.1,0.5
8.70000000000002,49.3,0.5
-42.3,45.7,0.5
-40.1,45.1,0.5
14.1,39.7,0.5
-51.7,39.5,0.5
-38.5,38.1,0.5
61.9,35.7,0.5
26.9,35.5,0.5
52.5,35.1,0.5
7.5,34.3,0.5
-46.9,23.9,0.5
92.9,18.1,0.5
4.90000000000001,12.7,0.5
34.1,9.89999999999999,0.5
6.90000000000001,8.5,0.5
-36.3,-0.5,0.5
16.1,-1.90000000000001,0.5
7.5,-6.7,0.5
30.1,-11.1,0.5
-0.5,-11.3,0.5
48.1,-12.3,0.5
-49.7,-13.7,0.5
-36.3,-13.9,0.5
-16.9,-15.1,0.5
19.7,-16.5,0.5
-34.5,-17.1,0.5
5.70000000000002,-26.5,0.5
25.1,-30.5,0.5
-20.3,-30.9,0.5
-0.699999999999989,-31.5,0.5
127.1,-34.3,0.5
55.1,-35.5,0.5
45.9,-37.3,0.5
-0.899999999999977,-37.9,0.5
-31.3,-39.9,0.5
113.3,-44.9,0.5
-1.69999999999999,-46.5,0.5
94.5,-53.1,0.5
89.7,-58.9,0.5
83.1,-63.1,0.5
53.7,-65.1,0.5
139.9,-67.3,0.5
41.1,-67.5,0.5
113.7,-69.1,0.5
112.9,-69.7,0.5
19.1,-70.7,0.5
24.5,-80.1,0.5
58.3,-80.1,0.5
26.3,-80.5,0.5
