x,y,insect.M.distribution150t7.3_PA1_RUN2 logistic values
-10.1,84.3,0.0
165.3,79.1,0.0
161.5,78.9,0.0
147.7,78.1,0.0
101.9,74.1,0.0
115.7,74.1,0.0
166.5,74.1,0.0
91.9,72.7,0.0
76.7,66.1,0.0
-3.29999999999998,64.7,0.0
74.5,54.5,0.0
95.5,53.5,0.0
46.7,53.1,0.5360797
57.1,47.5,0.0
84.5,46.1,0.0
12.3,43.3,0.0
-26.5,36.1,0.0
91.5,34.9,0.0
107.5,31.1,0.0
-33.7,27.9,0.0
59.7,27.3,0.0
90.5,15.3,0.0
-6.09999999999999,14.9,0.0
7.5,12.1,0.0
0.300000000000011,9.89999999999999,0.0
37.9,9.89999999999999,0.0
-16.5,8.3,0.0
31.3,-0.5,0.0
-25.7,-0.700000000000003,0.0
-5.69999999999999,-0.900000000000006,0.0
-42.3,-1.5,0.0
-22.1,-4.10000000000001,0.0
-22.7,-10.9,0.0
-9.29999999999998,-10.9,0.0
-26.7,-13.5,0.0
8.10000000000002,-16.3,0.0
11.1,-19.7,0.0
4.10000000000002,-20.7,0.0
0.700000000000017,-22.1,0.0
16.1,-24.7,0.0
-22.5,-30.3,0.0
14.1,-31.1,0.0
-34.7,-35.9,0.0
45.3,-38.3,0.0
42.1,-40.9,0.0
4.90000000000001,-50.9,0.0
111.7,-51.1,0.0
5.70000000000002,-55.7,0.22636344
74.5,-56.1,0.0
93.5,-57.5,0.0
89.5,-60.9,0.0
103.1,-61.5,0.0
23.5,-62.5,0.0
5.90000000000001,-64.3,0.0
103.9,-66.3,0.0
85.3,-66.5,0.0
8.10000000000002,-67.3,0.0
99.3,-67.3,0.0
68.1,-69.1,0.0
51.3,-75.9,0.0
