x,y,insect.M.distribution200t3.2_PA2_RUN1 logistic values
118.5,70.5,0.0
117.7,69.3,0.5
110.1,68.3,0.0
76.5,66.3,0.0
-15.9,64.1,0.0
39.3,62.9,0.0
24.7,61.9,0.0
66.1,61.3,0.0
64.7,60.7,0.0
92.3,54.1,0.0
52.3,50.5,0.0
92.7,49.3,0.0
-23.9,40.9,0.0
-39.3,34.1,0.0
-45.7,33.3,0.0
-46.7,33.1,0.0
-17.1,33.1,0.0
40.1,30.3,0.0
58.3,27.9,0.0
59.9,25.9,0.0
72.5,25.5,0.0
-15.3,15.3,0.0
-17.9,12.1,0.0
-53.3,8.09999999999999,0.0
-55.1,6.89999999999999,0.0
-13.1,5.89999999999999,0.0
-45.7,1.89999999999999,0.0
7.10000000000002,1.3,0.0
-49.9,1.09999999999999,0.0
-48.1,0.899999999999991,0.0
12.7,0.0999999999999943,0.0
27.9,-5.30000000000001,0.0
-23.7,-16.3,0.0
2.70000000000002,-16.7,0.0
43.3,-20.5,0.0
25.9,-24.3,0.0
10.7,-25.5,0.0
3.30000000000001,-26.5,0.0
44.7,-29.9,0.0
28.3,-31.9,0.0
12.1,-32.7,0.0
28.1,-34.3,0.0
44.3,-35.5,0.0
-8.29999999999998,-35.9,0.0
29.9,-35.9,0.0
-22.1,-36.5,0.0
26.1,-37.7,0.0
-3.69999999999999,-39.7,0.0
81.3,-40.3,0.0
28.3,-47.7,0.0
69.9,-47.9,0.0
58.5,-48.9,0.0
86.9,-49.3,0.0
89.5,-50.1,0.0
16.5,-50.7,0.0
52.3,-51.3,0.0
39.3,-52.7,0.0
-19.1,-56.7,0.0
20.1,-63.3,0.0
-16.1,-63.9,0.0
