x,y,insect.M.distribution130t5.2_PA1_RUN2 logistic values
7.10000000000002,63.9,0.6287431
10.9,59.1,0.34737164
72.1,56.9,0.113353
79.3,49.7,0.29403386
96.1,47.7,0.552583
70.1,44.3,0.45432362
49.1,42.3,0.46670398
40.7,40.7,0.46265748
63.3,38.9,0.41549766
39.3,38.3,0.4627901
12.1,37.5,0.52405506
40.5,35.9,0.49620235
-38.3,35.5,0.18471198
66.7,35.1,0.40793085
6.30000000000001,22.9,0.37800738
-10.1,21.7,0.3161795
23.1,19.9,0.3270191
5.90000000000001,17.9,0.37714002
0.100000000000023,14.5,0.41301492
8.10000000000002,11.9,0.41928416
7.10000000000002,10.9,0.49837247
11.9,10.9,0.50051385
-37.9,9.5,0.6308281
1.70000000000002,8.3,0.48894078
20.3,8.09999999999999,0.50049615
28.5,5.3,0.59765893
-7.69999999999999,1.69999999999999,0.6299295
39.5,0.899999999999991,0.62961376
-3.89999999999998,-0.700000000000003,0.6313383
-28.1,-2.90000000000001,0.63047504
-41.3,-6.5,0.6090164
-26.7,-11.9,0.49740297
-18.3,-13.3,0.5019843
25.9,-16.1,0.4711898
-17.5,-16.7,0.45745265
17.3,-27.1,0.4489199
-7.69999999999999,-30.1,0.23695041
16.1,-30.5,0.26683992
-5.89999999999998,-35.7,0.023881432
32.3,-40.3,0.13395788
47.1,-40.5,0.1563132
18.7,-43.3,0.3746189
127.3,-49.7,0.23796606
106.5,-53.1,0.2498403
99.5,-53.9,0.27537623
11.9,-56.3,0.52295035
16.7,-61.7,0.33208105
-30.1,-65.9,0.6255607
38.5,-65.9,0.05233676
119.5,-65.9,0.0027312583
33.1,-68.1,0.007186496
113.1,-69.1,0.0036775446
122.7,-70.3,2.8651537E-4
17.9,-71.3,0.002119886
111.1,-71.3,3.3972363E-5
22.5,-72.9,0.0016717942
-18.3,-76.3,5.457217E-9
10.3,-77.7,2.830999E-8
66.3,-83.3,6.641688E-10
-132.7,-85.1,0.49496096
