x,y,insect.M.distribution100t5.2_PA2_RUN1 logistic values
-169.9,78.9,0.4030748
154.9,74.7,0.4399328
20.1,59.3,0.52874476
20.5,59.1,0.52874476
52.9,58.1,0.49533653
71.9,57.7,0.36870465
126.7,55.1,0.51467675
88.7,53.1,0.32242256
14.1,47.5,0.5377721
-30.5,47.1,0.42900962
72.9,43.5,0.42969206
-27.1,43.1,0.48785275
7.70000000000002,41.9,0.58910865
-52.7,40.7,0.42487213
76.1,39.7,0.40847483
15.1,39.5,0.56875664
78.1,38.1,0.521008
-43.3,34.3,0.07894439
43.7,26.7,0.49933562
67.5,17.7,0.5621887
65.3,17.3,0.49862242
122.9,14.5,0.45380527
20.3,9.69999999999999,0.59070307
37.7,6.89999999999999,0.5803498
25.3,3.89999999999999,0.50811416
-16.3,2.3,0.4795825
-38.9,-0.100000000000009,0.4744121
-43.9,-1.10000000000001,0.5236197
45.5,-1.30000000000001,0.5798191
-17.3,-1.7,0.50633234
4.70000000000002,-2.10000000000001,0.55596846
42.1,-6.10000000000001,0.57966626
-46.3,-6.30000000000001,0.5184097
-42.5,-7.90000000000001,0.50676495
-1.89999999999998,-9.90000000000001,0.58980805
10.5,-20.3,0.4842528
27.9,-21.1,0.46777192
17.1,-21.9,0.53674257
25.1,-29.9,0.43179
18.9,-31.5,0.08494641
14.9,-35.9,0.46571195
53.1,-41.1,0.46828443
45.9,-41.3,0.46224657
-31.3,-41.9,0.5572557
117.7,-43.5,0.53492737
42.5,-45.7,0.4455141
114.1,-47.1,0.4992888
129.3,-47.7,0.56679565
117.5,-54.9,0.505711
110.7,-56.3,0.4135265
115.3,-59.5,0.43035188
34.9,-60.7,0.57477486
49.3,-63.5,0.46004105
115.3,-64.9,0.4595335
100.3,-71.7,0.44092524
94.1,-73.9,0.32003132
16.5,-77.7,0.11145615
49.3,-78.3,0.09634558
68.7,-79.9,0.37243888
35.3,-80.3,0.39794523
