x,y,insect.M.distribution250t5.2_PA2_RUN2 logistic values
-8.5,79.1,0.51387143
25.7,78.9,0.5135884
30.9,76.3,0.513506
42.7,64.7,0.48750278
51.3,61.1,0.50348353
36.3,60.3,0.51129717
26.9,57.7,0.5165342
33.5,56.5,0.5164282
53.1,55.1,0.5179693
67.9,47.9,0.50699973
49.9,39.9,0.49330822
-4.09999999999999,39.5,0.49256212
-25.3,39.3,0.4973444
9.10000000000002,36.3,0.47773796
57.9,34.7,0.48293576
-29.5,31.7,0.48250106
28.9,30.3,0.4765873
-30.9,10.5,0.51666445
-31.3,7.89999999999999,0.51672494
-28.1,2.89999999999999,0.52307355
-37.3,2.5,0.5232345
-26.5,2.5,0.5230724
44.3,2.09999999999999,0.5229428
-6.09999999999999,0.299999999999997,0.5232432
45.5,-0.300000000000011,0.5229479
-7.69999999999999,-5.10000000000001,0.51828057
69.9,-8.30000000000001,0.51565665
19.1,-9.30000000000001,0.5174606
-35.1,-17.5,0.5143968
-16.1,-20.5,0.51373667
21.9,-20.9,0.514633
-32.7,-23.9,0.5141519
-6.89999999999998,-24.5,0.513631
2.90000000000001,-32.7,0.4763006
-5.5,-33.1,0.485626
28.3,-34.9,0.49527124
37.3,-36.3,0.5041696
37.1,-36.7,0.5041696
34.7,-38.1,0.5086229
-30.5,-39.9,0.5166654
-26.3,-40.1,0.5137685
39.9,-40.9,0.508561
10.7,-41.1,0.51387876
21.1,-42.3,0.51543134
-10.7,-42.9,0.5193964
-32.1,-45.3,0.5232203
44.3,-47.7,0.5185262
15.5,-55.7,0.51959646
87.3,-56.3,0.48787418
-22.7,-58.1,0.52277297
-12.7,-59.7,0.5134537
106.9,-63.9,0.45410943
41.3,-65.1,0.4528688
52.5,-67.7,0.41264004
115.7,-68.9,0.5193988
52.1,-71.3,0.419664
29.7,-72.5,0.33587763
52.3,-73.3,0.41950086
23.3,-74.3,0.21978284
78.3,-79.5,0.22421503
