x,y,insect.M.distribution230t3.2_PA1_RUN2 logistic values
15.7,86.1,0.33814034
-14.3,85.5,0.34102482
-27.9,85.3,0.34503108
87.9,84.1,0.33037782
-53.5,76.9,0.34637305
66.1,75.3,0.53229165
-49.5,75.1,0.34669277
-67.5,65.5,0.3449447
20.7,64.7,0.41774037
44.7,61.9,0.40291166
-22.7,57.3,0.3541563
78.7,55.9,0.4509136
103.7,48.3,0.53332293
77.1,44.5,0.51653016
-3.69999999999999,36.9,0.73955095
-2.69999999999999,36.7,0.76959205
39.9,36.3,0.40900394
-7.69999999999999,35.5,0.7086618
99.3,27.3,0.47573698
13.5,25.3,0.47166637
-32.1,23.9,0.47027785
68.9,18.1,0.3978069
-53.5,15.3,0.43718603
-15.1,14.1,0.4734355
12.5,14.1,0.41254893
99.9,12.1,0.42156598
-18.7,10.9,0.44458315
27.7,-0.700000000000003,0.34267983
-40.3,-0.900000000000006,0.37441012
104.7,-1.30000000000001,0.3801815
19.9,-2.30000000000001,0.3521736
-2.09999999999999,-10.9,0.41086748
32.1,-12.5,0.44775236
40.7,-14.1,0.42091
31.9,-16.9,0.4642659
-31.5,-17.1,0.45772842
-20.5,-17.1,0.5427674
-16.7,-17.1,0.51596224
20.5,-18.3,0.48528036
-12.3,-20.1,0.5277549
-0.5,-26.3,0.44855732
34.7,-28.5,0.41785952
44.1,-32.1,0.49623537
42.7,-36.7,0.6005376
-20.1,-41.3,0.43394992
2.5,-42.7,0.44500303
54.7,-46.7,0.4637857
91.3,-46.9,0.5187626
8.5,-48.1,0.44258484
55.7,-51.9,0.52877116
100.7,-52.1,0.42126247
-32.1,-54.3,0.40888965
44.1,-59.9,0.44574928
61.9,-62.5,0.45651868
-31.1,-63.3,0.40360424
35.7,-67.3,0.40313965
27.1,-70.3,0.43027395
61.5,-73.3,0.4089656
0.700000000000017,-80.3,0.33107612
54.1,-81.5,0.01984149
