x,y,insect.M.distribution140t7.3_PA2_RUN2 logistic values
91.3,72.1,0.0
99.1,71.7,0.0
15.1,70.3,0.0
93.1,57.7,0.0
-17.3,57.3,0.014206461
34.1,55.9,0.0
90.1,49.7,0.0
16.7,41.9,0.0
50.1,40.7,0.0
22.5,40.5,0.0
58.9,40.1,0.0
57.1,36.7,0.0
58.5,35.9,0.0
-30.7,30.9,0.0
104.7,18.7,0.13256787
-8.89999999999998,3.69999999999999,0.0
-31.5,-0.900000000000006,0.0
-28.7,-1.30000000000001,0.0
-22.9,-1.5,0.0
0.700000000000017,-1.90000000000001,0.0
25.9,-2.10000000000001,0.0
18.1,-5.5,0.0
20.3,-6.5,0.0
18.3,-7.30000000000001,0.0
7.5,-7.5,0.0
29.3,-13.5,0.0
-24.7,-16.5,0.0
-10.5,-17.5,0.0
-0.899999999999977,-19.9,0.0
-4.5,-29.3,0.0
-13.7,-34.1,0.0
-2.89999999999998,-38.5,0.0
-27.5,-40.5,0.0
22.5,-41.9,0.0
45.7,-43.9,0.0
33.3,-46.3,0.0
44.9,-47.1,0.0
-3.5,-55.1,0.0
61.7,-55.5,0.0
2.90000000000001,-55.7,0.0
15.7,-56.5,0.0
78.9,-57.7,0.0
79.1,-58.9,0.0
114.5,-59.9,0.0
-6.69999999999999,-61.3,0.0
-4.5,-63.1,0.0
-3.5,-65.3,0.0
43.9,-65.3,0.0
110.9,-66.5,0.0
48.5,-69.1,0.0
40.9,-69.3,0.0
23.7,-69.7,0.0
25.5,-71.3,0.0
78.3,-71.9,0.0
110.9,-73.9,0.0
104.5,-76.1,0.0
65.7,-76.3,0.0
60.7,-76.5,0.0
10.3,-77.9,0.0
-15.1,-78.7,0.0
