x,y,insect.M.distribution160t3.3_PA2_RUN2 logistic values
110.5,78.5,2.1008E-40
158.9,77.7,0.3457078
164.9,73.3,0.46188793
77.7,69.1,1.2416656E-4
5.30000000000001,65.9,0.24379545
26.3,63.1,0.4522696
-36.3,58.1,0.41511968
47.7,56.7,0.4995703
93.1,55.5,0.21021523
108.1,54.3,0.3102853
90.1,53.1,0.313424
93.3,51.7,0.31048238
91.9,50.7,0.54488134
-3.5,46.5,0.3108889
-30.9,46.1,0.38786516
63.1,45.5,0.4709193
-24.1,44.1,0.040907744
-26.3,41.7,0.5028132
9.90000000000001,41.7,0.5566771
43.3,41.3,0.5933239
45.1,39.9,0.19459412
-31.7,38.5,9.539113E-6
13.3,38.5,0.4739
3.90000000000001,36.1,3.0115036E-5
-46.7,33.1,4.955747E-5
49.7,31.1,0.35149333
-39.7,27.9,0.48300052
-35.3,26.5,0.33379403
-44.1,25.3,0.62168574
3.5,22.9,0.41291308
105.9,18.9,0.6945069
23.9,18.1,0.05686125
102.5,15.3,0.6908243
-7.69999999999999,3.3,0.23800515
29.5,1.89999999999999,0.36953515
-8.29999999999998,1.69999999999999,0.25073907
116.1,1.3,0.3180948
-44.3,1.09999999999999,0.2978664
-22.9,-0.100000000000009,0.3813291
1.5,-7.10000000000001,0.25563833
25.3,-8.7,0.6436607
-19.7,-25.5,0.6569672
0.100000000000023,-26.9,0.5021771
9.10000000000002,-28.5,0.50152194
-6.69999999999999,-29.3,0.5771816
29.3,-33.3,0.005402397
0.900000000000006,-34.1,1.4619255E-9
36.5,-37.9,7.062623E-25
45.7,-38.9,1.0653679E-6
37.5,-39.9,6.3508185E-16
36.3,-51.9,0.6327266
67.9,-52.1,0.20156713
39.5,-52.5,0.31413665
24.1,-54.5,0.40601552
54.7,-55.5,0.4347013
97.5,-59.5,0.39078182
57.7,-59.9,0.53581154
10.3,-66.3,0.19104256
81.1,-67.9,3.3732158E-6
-1.09999999999999,-69.1,2.5924078E-6
