x,y,insect.M.distribution240t9.3_PA2_RUN2 logistic values
54.5,78.1,0.0
-3.5,77.3,0.0
40.9,73.5,1.7223082E-4
51.1,72.1,0.0
-0.5,71.1,0.0
-11.3,69.7,0.0
10.1,67.3,0.0
24.5,66.3,0.0
51.5,63.3,0.0
82.3,48.3,0.0
23.1,41.9,0.0
90.7,41.9,0.0
81.9,40.1,0.0
18.9,32.3,0.0
5.70000000000002,28.7,0.0
24.7,24.9,0.0
-21.9,24.5,0.0
91.3,18.7,0.0
-34.9,12.9,0.0
-5.89999999999998,10.3,0.0
-17.3,8.69999999999999,0.0
-9.09999999999999,7.5,0.0
-20.5,5.09999999999999,0.0
-21.7,2.69999999999999,0.030130733
-29.3,0.299999999999997,0.0
56.3,-0.300000000000011,0.0
82.7,-1.7,0.0
7.90000000000001,-2.10000000000001,0.0
5.5,-2.90000000000001,0.0
33.1,-10.1,0.0
16.3,-13.7,0.0
18.9,-22.3,0.0
-27.1,-23.5,0.0
42.3,-32.7,0.0
48.3,-34.1,0.0
-1.69999999999999,-34.7,0.0
10.3,-36.3,0.0
-20.1,-42.9,0.0
43.9,-42.9,0.0
50.5,-44.1,0.0
98.5,-45.1,0.0
127.5,-46.9,0.0
19.7,-48.5,0.0
0.300000000000011,-48.7,0.0
-32.5,-49.1,0.0
93.5,-53.1,0.0
-22.9,-54.7,0.0
6.5,-55.7,0.0
90.3,-55.9,0.0
59.9,-57.1,0.0
-3.09999999999999,-57.5,0.0
38.1,-58.7,0.0
17.7,-58.9,0.0
6.5,-59.3,0.0
101.9,-61.9,0.0
70.5,-63.9,0.0
58.7,-72.9,0.0
66.1,-75.7,0.0
94.3,-78.7,0.0
-38.1,-83.5,0.0
