x,y,insect.M.distribution240t7.1_PA2_RUN2 logistic values
2.90000000000001,78.5,0.15093479
54.5,78.1,0.03573332
-3.5,77.3,0.07376364
41.1,73.5,0.54192716
-24.9,73.3,0.17775474
-11.1,69.7,0.020571966
10.3,67.3,0.2014617
24.7,66.3,0.48446614
51.3,63.3,0.47920734
24.1,55.3,0.6598909
122.7,54.3,0.30687484
45.9,42.1,0.15109174
22.7,41.9,0.024183195
87.5,41.9,0.5532971
27.9,41.5,0.047677003
81.9,41.3,0.24838585
32.7,40.3,0.12663078
77.7,38.5,0.21650805
16.9,36.1,0.027015092
18.3,32.3,0.2751843
21.1,24.9,0.2905948
31.9,18.7,0.3830463
-39.7,12.9,0.34103033
-4.89999999999998,12.5,0.50452
-25.3,8.69999999999999,0.2406189
0.300000000000011,7.89999999999999,0.6441831
10.7,7.5,0.4057574
-24.9,5.09999999999999,0.2875137
78.1,3.09999999999999,0.36050582
-42.5,2.89999999999999,0.7136795
-35.9,1.3,0.40021715
-26.7,0.299999999999997,0.2356627
-39.1,-2.10000000000001,0.44286487
-31.3,-2.7,0.3278677
36.9,-10.3,0.37171406
36.1,-22.3,0.21571614
-33.1,-31.1,0.0028893289
6.70000000000002,-33.5,0.012502233
13.1,-33.7,0.03443084
-36.3,-38.1,0.12807964
-19.9,-42.9,0.17143092
43.9,-42.9,0.23019336
50.3,-44.1,0.25105894
31.7,-44.5,0.21796042
98.7,-45.1,0.35500166
99.3,-46.3,0.42386836
120.3,-48.1,0.2151892
0.100000000000023,-48.7,0.3455047
-23.3,-54.7,0.60345006
6.10000000000002,-55.7,0.30764037
90.3,-55.9,0.5695367
59.5,-57.1,0.677252
-3.29999999999998,-57.5,0.43861383
37.7,-58.7,0.65343404
17.5,-58.9,0.6617907
84.1,-62.7,0.095506504
68.9,-66.3,0.016287206
66.7,-75.7,8.5840046E-27
104.9,-81.3,0.71027845
-38.1,-83.5,0.32179067
