x,y,insect.M.distribution200t9.3_PA1_RUN2 logistic values
151.5,75.1,0.0
110.9,73.9,0.0
152.7,73.9,0.0
107.9,73.3,0.0
106.9,70.9,0.0
105.9,66.1,0.0
20.3,57.9,0.0
114.3,56.7,0.0
-4.89999999999998,54.7,0.0
14.3,54.7,0.0
51.3,53.7,0.0
-6.5,53.1,0.0
59.1,45.3,0.0
13.5,39.1,0.0
51.3,32.1,0.0
-18.1,31.7,0.0
-18.7,18.5,0.0
-4.09999999999999,17.5,0.0
-10.5,13.5,0.0
35.3,12.1,0.0
-2.29999999999998,11.5,0.0
-52.9,9.3,0.0
34.7,7.09999999999999,0.0
16.7,5.89999999999999,0.0
-73.9,4.69999999999999,0.0
-0.5,1.5,0.0
-71.5,0.699999999999989,0.0
17.1,-0.5,0.0
-10.9,-0.900000000000006,0.0
-9.09999999999999,-2.5,0.0
-48.3,-9.30000000000001,0.0
-47.5,-9.30000000000001,0.0
42.3,-10.1,0.0
-2.5,-10.3,0.0
-30.3,-10.5,0.0
-33.9,-18.1,0.0
-0.299999999999983,-19.1,0.0
35.3,-21.3,0.0
10.9,-22.7,0.0
-28.7,-23.3,0.0
32.3,-23.5,0.0
29.7,-23.7,0.0
28.7,-24.1,0.0
-27.1,-25.9,0.0
8.5,-27.7,0.0
12.9,-33.3,0.0
82.3,-34.3,0.0
67.5,-37.5,0.0
37.7,-38.3,0.0
-2.29999999999998,-39.1,0.0
44.9,-42.9,0.0
91.7,-46.1,0.0
45.9,-46.7,0.0
41.1,-51.5,0.0
83.3,-52.1,0.0
51.3,-56.3,0.0
22.1,-57.1,0.0
32.5,-58.1,0.014111246
69.5,-59.5,0.0
76.3,-68.1,0.0
