x,y,insect.M.distribution100t1.2_PA2_RUN1 logistic values
-170.1,78.9,0.5
136.5,76.7,0.5
155.1,74.7,0.5
152.7,73.9,0.5
55.5,60.1,0.5
20.9,59.1,0.5
52.7,58.1,0.5
-34.3,57.9,0.5
72.5,57.7,0.5
20.9,54.3,0.5
13.7,47.5,0.5
72.1,43.5,0.5
-26.3,43.1,0.5
-52.9,40.7,0.5
-3.89999999999998,40.5,0.5
77.5,38.1,0.5
62.3,35.9,0.5
-42.7,34.3,0.5
65.3,18.9,0.5
64.5,17.3,0.5
-8.29999999999998,14.5,0.5
21.3,6.89999999999999,0.5
-19.1,5.89999999999999,0.5
6.5,2.3,0.5
21.9,2.09999999999999,0.5
32.3,1.89999999999999,0.5
15.1,1.69999999999999,0.5
-38.9,1.09999999999999,0.5
46.3,-6.10000000000001,0.5
52.3,-9.7,0.5
-31.1,-9.90000000000001,0.5
29.5,-10.5,0.5
10.1,-20.3,0.5
26.1,-21.1,0.5
17.7,-21.9,0.5
15.9,-31.9,0.5
15.9,-37.5,0.5
58.3,-37.5,0.5
-26.9,-41.1,0.5
53.1,-41.1,0.5
44.3,-45.7,0.5
114.9,-47.1,0.5
2.90000000000001,-48.3,0.5
117.3,-54.9,0.5
119.1,-55.7,0.5
110.9,-56.3,0.5
35.3,-60.7,0.5
138.5,-62.7,0.5
61.1,-64.3,0.5
87.1,-64.9,0.5
68.7,-67.5,0.5
16.7,-68.5,0.5
166.5,-71.9,0.5
18.5,-72.3,0.5
10.5,-72.9,0.5
92.3,-74.5,0.5
104.5,-74.9,0.5
16.3,-77.7,0.5
17.1,-78.5,0.5
41.3,-78.7,0.5
