x,y,insect.M.distribution200t3.1_PA1_RUN2 logistic values
151.7,75.1,0.4113105
110.9,73.9,0.45287013
152.7,73.9,0.4451613
107.9,73.3,0.4313425
13.7,67.9,8.979042E-10
73.1,67.9,0.4194749
106.1,66.1,0.7711288
35.3,61.5,0.46024042
47.9,59.3,0.4389564
19.9,57.9,0.16319147
114.1,56.7,0.53117347
-6.09999999999999,53.1,0.42148012
-12.5,48.5,0.43472022
59.3,45.3,0.4980527
112.5,37.7,0.40714994
47.3,32.1,0.5206467
-19.3,31.7,0.30023703
40.1,30.7,0.52172005
-48.7,27.5,0.4577718
-19.5,27.1,0.503664
-24.7,18.5,0.5322207
-4.5,17.5,0.49601564
-25.5,14.9,0.46458852
21.7,12.3,0.49732715
19.1,0.5,0.41463313
-30.3,-0.700000000000003,0.43540075
-25.9,-1.5,0.44269037
-4.5,-4.10000000000001,0.41153783
27.7,-4.7,0.4204504
30.7,-8.30000000000001,0.4516761
-46.9,-9.30000000000001,0.6176566
-4.5,-9.30000000000001,0.57860494
-28.5,-10.5,0.45572975
-38.7,-11.3,0.48994496
14.7,-16.3,0.48554087
-17.9,-17.5,0.47789386
-6.29999999999998,-19.1,0.5812179
38.1,-21.3,0.476896
-27.5,-23.3,0.47704273
33.7,-23.7,0.47180414
12.5,-24.1,0.50696117
-27.7,-25.9,0.47850403
-25.9,-26.5,0.48060015
-0.5,-27.5,0.4684925
11.3,-27.7,0.47432885
45.7,-30.3,0.49693123
45.1,-30.5,0.4951349
79.9,-34.3,0.4832085
83.7,-35.1,0.49244392
35.1,-38.3,0.46228778
31.9,-42.1,0.4744156
40.3,-42.9,0.48822764
46.1,-42.9,0.4804601
47.7,-46.7,0.47088775
-25.9,-47.9,0.45749784
92.9,-49.9,0.48182434
84.5,-52.1,0.4825658
51.1,-56.3,0.48509732
69.9,-59.5,0.48789248
76.1,-68.1,0.021215191
