x,y,insect.M.distribution70t9.1_PA2_RUN2 logistic values
-120.7,75.1,0.23287922
-130.3,72.5,0.1577144
66.9,64.3,0.5477008
38.9,59.9,0.6000541
-11.9,57.9,0.066793755
16.7,56.1,0.41982964
40.9,53.5,0.47291994
13.1,51.9,0.40537983
-37.7,51.7,0.22070011
25.7,50.7,0.50470006
30.3,50.5,0.4822067
80.3,48.9,0.023340065
14.5,42.9,0.4825392
27.7,42.5,0.48744577
12.5,33.7,0.60149956
11.1,31.5,0.6298957
14.7,26.7,0.6313
78.3,22.9,0.18691272
78.7,22.1,0.27638897
21.9,14.5,0.5896316
12.1,14.1,0.363536
12.1,12.7,0.40716755
10.9,2.69999999999999,0.4698051
45.9,1.5,0.6242707
42.7,1.09999999999999,0.5929343
-13.5,0.0999999999999943,0.29431283
-10.3,0.0999999999999943,0.38627508
2.70000000000002,-0.700000000000003,0.1425724
13.5,-0.900000000000006,0.41567874
44.3,-1.5,0.6313779
54.5,-4.30000000000001,0.632193
23.9,-4.5,0.44574034
37.3,-5.90000000000001,0.39436892
6.90000000000001,-7.10000000000001,0.13642117
11.7,-7.30000000000001,0.28522536
20.1,-10.7,0.33002695
-24.7,-13.5,0.22077286
20.3,-15.1,0.44317755
-53.7,-19.9,0.022542786
7.30000000000001,-20.9,0.06605542
26.3,-24.9,0.11766247
23.3,-27.1,0.18486051
1.5,-30.1,0.17154697
12.3,-32.7,0.48314166
20.5,-36.3,0.30305392
5.70000000000002,-39.1,0.17373972
104.7,-53.3,0.21571997
130.7,-53.7,0.4164123
109.5,-54.7,0.18663354
138.9,-54.9,0.5141019
127.3,-55.1,0.2831618
110.1,-55.5,0.18663354
117.1,-59.3,0.5284777
144.5,-67.9,0.62879837
6.5,-74.5,0.04561685
107.3,-74.7,0.5698889
113.9,-75.3,0.6329912
110.3,-77.3,0.5762842
113.5,-78.1,0.62547714
88.9,-78.7,0.17279713
