x,y,insect.M.distribution180t7.3_PA2_RUN2 logistic values
99.5,81.7,0.5885218
94.1,80.7,0.07304008
-174.9,78.7,0.12353194
89.1,78.1,0.086704575
35.5,67.9,0.3430003
-2.29999999999998,62.1,0.06610353
49.5,59.3,0.12782048
34.1,58.9,2.1428775E-12
37.7,58.3,6.030805E-14
5.30000000000001,55.9,0.2443192
71.5,55.3,0.7587152
62.9,54.7,1.0416934E-12
13.7,51.3,0.48739243
87.1,50.5,3.3170411E-7
117.5,49.5,3.5912458E-7
51.3,45.3,0.0013787489
116.7,44.9,0.5185885
7.5,40.9,0.19412653
34.7,40.9,0.42112377
-8.89999999999998,39.3,9.092119E-9
35.7,38.5,0.13174072
62.7,38.3,0.0048521743
-15.5,37.9,3.0713265E-6
47.9,33.1,7.924844E-6
-30.7,31.1,0.680444
-22.7,29.5,2.4861126E-8
94.3,28.9,2.0467653E-4
26.7,16.9,1.8277431E-4
-14.1,16.5,2.0570065E-4
-4.29999999999998,6.5,0.390086
29.5,1.5,0.10411232
-20.3,0.0999999999999943,0.106531195
22.9,-0.300000000000011,0.115817256
0.900000000000006,-1.30000000000001,0.101858705
-43.9,-1.90000000000001,0.14030287
5.30000000000001,-2.10000000000001,0.10701945
-33.7,-2.30000000000001,0.12821715
-31.3,-5.90000000000001,0.30929574
-15.3,-5.90000000000001,0.078776695
-15.5,-7.30000000000001,0.08277714
28.3,-8.90000000000001,0.36363557
4.5,-9.10000000000001,0.57242364
20.7,-18.9,0.02465322
-17.5,-19.3,0.0047510737
5.10000000000002,-23.3,0.10127346
-26.5,-25.9,0.0145325465
-6.29999999999998,-26.1,0.3642417
17.3,-28.3,0.042670712
33.5,-28.5,0.05842112
-24.7,-31.3,2.4803575E-13
19.1,-37.7,9.998758E-8
30.3,-39.5,1.2647599E-8
-0.0999999999999943,-41.5,0.6743735
-11.7,-42.9,0.5106595
51.7,-50.9,0.3435574
67.1,-51.9,2.5946577E-4
9.10000000000002,-53.1,0.3943339
92.9,-53.5,8.338203E-4
53.5,-61.3,6.4818795E-10
3.10000000000002,-65.1,1.3127359E-22
