x,y,insect.M.distribution80t7.2_PA2_RUN2 logistic values
-172.1,80.1,3.490809E-8
-123.7,79.7,5.867116E-19
167.9,77.7,6.250896E-5
125.1,75.1,0.027500667
-125.3,74.3,1.9618965E-27
-127.1,73.7,2.0546793E-30
0.5,57.7,1.0752232E-6
68.9,55.3,0.09498344
78.9,53.9,5.9345404E-11
36.9,52.9,4.168184E-4
50.1,52.5,6.949878E-13
10.1,51.3,5.7875343E-15
66.9,48.5,0.023746422
23.9,43.5,4.2886334E-4
36.1,38.9,0.0019624361
37.5,38.3,0.041244417
36.1,37.9,0.046305556
39.5,36.5,0.25441152
87.5,35.5,3.8E-44
77.9,34.9,2.5603665E-33
73.3,29.3,0.030360213
28.3,22.7,0.2301526
64.5,15.3,0.2070367
13.1,13.5,0.22764632
40.3,7.5,0.11324856
17.5,5.5,2.0327915E-27
-12.3,4.89999999999999,6.9456523E-13
28.9,4.69999999999999,1.1817886E-15
-48.1,3.09999999999999,6.293351E-4
-14.5,1.69999999999999,1.29647E-18
-45.5,-0.100000000000009,3.1901079E-18
-30.7,-0.100000000000009,0.010562062
21.3,-1.5,3.7569014E-38
24.7,-1.7,1.4438144E-20
33.3,-6.30000000000001,2.9667933E-21
32.7,-11.1,2.530234E-20
19.5,-23.9,2.2223938E-29
54.9,-25.7,0.111735985
-47.9,-26.5,0.0
15.1,-31.3,9.6E-43
12.9,-31.5,3.780432E-36
16.1,-33.9,2.2908E-41
-42.9,-35.7,0.0047821095
-50.1,-36.7,2.5679742E-29
49.3,-36.7,0.058869954
0.900000000000006,-42.3,1.3701877E-8
18.1,-43.1,0.0
146.7,-49.7,9.129512E-14
140.5,-50.1,4.6200763E-5
103.7,-52.9,2.3452458E-16
107.9,-54.3,7.330427E-24
138.1,-54.7,0.0052722106
129.5,-58.5,0.032226115
113.5,-61.7,0.013056094
145.7,-63.5,0.7510881
131.1,-71.5,1.4441308E-22
17.3,-72.5,0.020269223
64.1,-75.1,1.5599467E-4
16.3,-78.9,1.4E-45
109.7,-79.5,3.7568397E-15
