x,y,insect.M.distribution120t5.3_PA2_RUN1 logistic values
-130.7,84.9,0.40988144
-139.5,84.7,0.41147685
-81.1,82.3,0.3081548
78.9,59.9,0.3472329
26.1,58.3,0.39094034
46.5,53.3,0.31363806
35.9,49.9,0.31206268
-15.3,45.3,0.4234098
92.3,45.3,0.8881753
66.5,44.1,0.34863976
-18.5,43.7,0.48034543
30.1,40.5,0.31955805
27.1,39.9,0.3346413
16.7,38.1,0.3339452
-35.9,36.5,0.34113297
51.3,35.9,0.30953476
-36.7,35.3,0.3421996
88.5,32.7,0.38735306
71.3,32.5,0.4685541
73.3,22.3,0.3144065
-7.69999999999999,21.7,0.31677192
8.90000000000001,19.1,0.31702346
-10.5,15.3,0.37161303
-3.09999999999999,11.1,0.37659675
34.5,7.3,0.34504375
3.90000000000001,6.09999999999999,0.42970365
9.70000000000002,4.09999999999999,0.41492695
-29.5,2.5,0.35429788
39.7,2.3,0.29354563
-11.9,2.09999999999999,0.3612949
-29.1,1.5,0.33703274
1.30000000000001,-1.10000000000001,0.40651262
24.7,-2.10000000000001,0.36804804
20.9,-6.7,0.38548875
-32.7,-10.3,0.32812235
-15.3,-18.7,0.5129258
-29.5,-20.5,0.37577438
27.3,-23.1,0.3081861
-33.1,-34.3,0.23431525
5.90000000000001,-42.3,0.451469
1.5,-44.1,0.47706497
-2.29999999999998,-47.3,0.33659768
57.1,-47.3,0.32268244
-34.9,-49.3,0.39262578
117.3,-61.9,0.3119002
39.5,-62.1,0.5253282
87.9,-63.3,0.36395878
97.1,-63.5,0.40277943
62.7,-64.5,0.35421744
97.7,-66.3,0.26488864
81.5,-68.1,0.25041407
106.3,-68.7,0.19549206
-3.29999999999998,-71.5,0.22415467
60.9,-72.5,0.08056853
29.7,-74.9,0.17028393
94.1,-76.1,0.0021824501
10.9,-77.1,5.6174694E-4
-15.9,-77.7,0.2939575
22.7,-79.5,2.885508E-4
12.5,-83.7,0.3045081
