x,y,insect.M.distribution200t3.1_PA1_RUN1 logistic values
110.9,73.9,0.108655386
119.5,72.7,0.12863512
106.9,70.9,0.1461891
106.1,66.1,0.7294085
35.3,61.5,0.61289746
114.1,56.7,0.49358627
-4.69999999999999,54.7,0.105559446
14.5,54.7,0.5240447
51.7,53.7,0.40525365
41.3,51.3,0.653581
-12.5,48.5,0.2814981
59.3,45.3,0.59999204
13.7,39.1,0.36625966
112.5,37.7,0.43954623
-19.3,31.7,0.38045326
40.1,30.7,0.7270886
-48.7,27.5,0.46010786
-19.5,27.1,0.18754391
-25.5,14.9,0.23373146
26.9,12.3,0.6882491
-38.7,10.1,0.12161633
31.3,8.09999999999999,0.4613448
10.9,7.09999999999999,0.21328403
-30.3,2.5,0.105102085
-17.5,0.899999999999991,0.10128436
-30.3,-0.700000000000003,0.101207525
27.7,-4.7,0.3228014
-19.5,-7.30000000000001,0.22547637
30.7,-8.30000000000001,0.33384946
-50.9,-9.30000000000001,0.67223024
-4.5,-9.30000000000001,0.21699058
2.10000000000002,-10.3,0.15101565
-28.5,-10.5,0.3827613
-38.7,-11.3,0.53228366
-37.9,-11.5,0.5020514
45.5,-11.5,0.42654434
38.1,-21.3,0.30548793
13.5,-22.7,0.5861701
-27.5,-23.3,0.33151606
31.5,-23.5,0.22438993
33.7,-23.7,0.2507321
12.5,-24.1,0.6383095
-27.7,-25.9,0.35296202
-25.9,-26.5,0.43795568
21.9,-26.5,0.34767228
-0.5,-27.5,0.22305967
45.1,-30.5,0.5361989
39.1,-31.9,0.43254897
79.9,-34.3,0.36476856
83.7,-35.1,0.48819098
-6.29999999999998,-39.1,0.33943853
31.9,-42.1,0.2890262
46.1,-42.9,0.36767057
47.7,-46.7,0.2851346
41.3,-51.5,0.20214841
84.5,-52.1,0.41573867
73.1,-54.9,0.5648603
21.9,-57.1,0.15995744
69.9,-59.5,0.2620135
76.1,-68.1,0.12903795
