species,X,Y,PC1,PC2,PC3
insect.M.distribution200t3.1_PA1_RUN1,0.9082,38.1222,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t3.1_PA1_RUN1,0.7017,37.6501,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t3.1_PA1_RUN1,2.4041,-43.349,2055.26597706393,-9087.32390251098,642.204589673544
insect.M.distribution200t3.1_PA1_RUN1,85.465,58.0811,-3027.49175343705,630.450593238965,86.9141588687024
insect.M.distribution200t3.1_PA1_RUN1,0.96,38.4215,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t3.1_PA1_RUN1,0.7825,38.1344,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t3.1_PA1_RUN1,0.8254,36.8668,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t3.1_PA1_RUN1,0.8222,36.8755,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t3.1_PA1_RUN1,-19.5204,22.6957,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t3.1_PA1_RUN1,-19.5487,22.9295,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t3.1_PA1_RUN1,0.8136,36.8692,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t3.1_PA1_RUN1,0.9187,38.6792,2144.87924873701,4466.76626842349,-926.124947217821
insect.M.distribution200t3.1_PA1_RUN1,0.7925,38.1588,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t3.1_PA1_RUN1,0.8136,36.8692,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t3.1_PA1_RUN1,0.7653,38.1956,2146.32939497033,4429.11149217065,-924.465358309591
