x,y,insect.M.distribution160t3.2_PA1_RUN2 logistic values
13.9,78.1,0.55409807
109.1,78.1,3.7273308E-4
-157.5,77.3,0.517134
94.9,72.9,0.27248827
109.9,72.9,0.01072224
54.7,62.1,0.2798214
-4.5,60.3,0.53318006
-16.3,58.5,0.5232256
41.1,57.5,0.49973634
79.9,53.3,0.52962726
73.3,48.3,0.4992757
39.5,44.9,0.4633851
81.7,44.9,0.63070476
78.9,39.9,0.56437385
74.3,36.9,0.41484
-23.3,33.9,1.5088856E-4
5.10000000000002,32.9,0.49531025
109.5,30.5,0.59248704
48.5,30.1,0.45825613
-37.5,25.9,0.43599054
-5.5,22.7,0.44733453
-56.7,20.5,0.57783103
24.9,17.7,0.3690991
-15.7,15.9,0.32516783
-41.7,13.3,0.51996166
14.3,12.3,0.30687425
101.7,12.1,0.501317
16.7,10.9,0.44925052
-7.89999999999998,9.89999999999999,0.43940952
-48.9,1.5,0.54911643
114.9,0.699999999999989,0.5240407
-17.7,0.5,0.5362064
-37.1,-0.900000000000006,0.53797
33.9,-2.5,0.5564044
26.7,-4.10000000000001,0.52720726
-25.3,-7.5,0.5020269
-19.7,-8.5,0.50310785
-38.3,-9.90000000000001,0.4833647
40.3,-9.90000000000001,0.5348146
-31.5,-12.1,0.46968827
-33.1,-12.3,0.46980816
31.5,-13.1,0.51075214
22.9,-14.5,0.50948894
-7.29999999999998,-15.1,0.5268008
-27.1,-19.3,0.38340783
3.5,-21.5,0.4090432
16.1,-26.5,0.4911861
16.5,-29.3,0.49708304
-5.69999999999999,-36.5,0.31477007
35.9,-38.9,0.0066058976
80.1,-50.9,0.45903358
5.10000000000002,-51.9,0.53430206
55.9,-55.3,0.49664387
60.1,-56.5,0.49948928
89.9,-59.1,0.4838058
-18.3,-60.1,0.54902005
65.9,-63.9,0.46080217
-8.69999999999999,-66.5,0.5156636
41.5,-76.1,0.14610647
46.9,-79.9,5.2593805E-9
