x,y,insect.M.distribution160t9.2_PA2_RUN1 logistic values
110.7,78.5,0.0
158.9,77.7,0.0
163.9,75.9,0.0
93.9,75.5,0.0
164.7,73.3,0.0
77.3,69.1,0.0
44.7,68.7,0.0
76.3,65.7,0.0
10.3,63.1,0.0
-37.3,58.1,0.0
46.9,56.7,0.0
22.5,56.1,0.0
92.5,55.5,0.0
30.3,54.5,0.0
107.9,54.3,0.0
91.5,50.7,0.5
-31.1,46.1,0.0
64.1,45.5,0.0
59.7,44.1,0.0
19.1,43.5,0.0
9.70000000000002,41.7,0.0
46.1,39.9,0.0
85.1,39.9,0.0
14.3,38.5,0.0
-22.3,38.1,0.0
-44.9,33.1,0.0
-33.3,26.5,0.0
108.7,18.9,0.0
23.9,18.1,0.0
-13.9,15.7,0.0
-44.3,15.3,0.0
-9.09999999999999,5.5,0.0
-37.7,5.09999999999999,0.0
-22.1,3.3,0.0
127.1,0.899999999999991,0.0
15.5,-0.100000000000009,0.0
42.1,-1.90000000000001,0.0
-34.7,-5.7,0.0
30.3,-6.10000000000001,0.0
4.5,-7.10000000000001,0.0
-40.9,-8.5,0.0
-14.5,-12.9,0.0
30.7,-16.5,0.0
11.1,-28.1,0.0
9.90000000000001,-28.5,0.0
-5.5,-29.3,0.0
2.90000000000001,-34.1,0.0
36.3,-37.9,0.0
38.5,-42.3,0.0
103.5,-45.5,0.0
35.7,-51.9,0.0
67.5,-52.1,0.0
58.1,-53.1,0.0
23.3,-54.5,0.0
53.7,-55.5,0.0
93.5,-55.7,0.0
57.1,-59.9,0.0
10.1,-66.3,0.0
18.1,-66.9,0.0
-5.09999999999999,-68.3,0.0
