x,y,insect.M.distribution250t9.1_PA1_RUN1 logistic values
21.5,77.5,0.12670456
39.5,77.5,0.12116654
-3.09999999999999,76.1,0.12832576
30.1,72.3,0.2189291
9.5,70.5,0.1037741
60.3,65.5,0.44566134
31.3,63.5,0.31722903
76.9,50.7,0.2561492
62.9,49.7,0.06477486
58.3,41.9,0.6335257
-29.5,38.3,0.33648503
74.3,37.1,0.7241714
71.3,36.7,0.69234985
-21.7,33.5,0.52012324
92.7,33.5,0.65968966
-2.69999999999999,28.9,0.42922053
29.3,26.7,0.30083114
40.5,24.7,0.35376564
41.3,20.1,0.43373713
-37.7,14.1,0.27398646
-17.3,9.09999999999999,0.44771323
-20.1,2.3,0.30591428
-42.3,0.899999999999991,0.20978038
98.1,0.699999999999989,0.29959276
-4.89999999999998,-6.5,0.35528773
-35.3,-15.1,0.47201282
14.7,-15.3,0.5169818
-2.29999999999998,-16.3,0.56439567
24.3,-16.5,0.49279696
-27.7,-16.7,0.5709053
-8.69999999999999,-16.7,0.59437186
108.5,-17.7,0.2961746
103.5,-19.5,0.4016796
-8.09999999999999,-21.3,0.5241685
32.5,-24.9,0.3790146
-24.3,-25.7,0.4089261
21.3,-25.9,0.44346538
13.1,-31.5,0.44979474
-2.69999999999999,-32.9,0.39253154
18.5,-34.1,0.6565325
-15.1,-36.1,0.66946703
16.9,-38.3,0.5947816
-37.1,-38.7,0.54579365
61.1,-44.7,0.28370586
58.3,-44.9,0.2815107
16.7,-46.5,0.25938448
113.3,-46.5,0.50052816
29.7,-53.3,0.4524806
-7.89999999999998,-53.7,0.37229535
8.30000000000001,-54.1,0.47626305
26.3,-57.3,0.43196845
117.5,-59.1,0.23989308
-17.3,-64.1,0.38316327
117.7,-65.5,0.40330452
75.5,-69.9,0.42874753
16.3,-77.3,5.9085994E-9
51.5,-79.9,8.6704764E-4
19.3,-81.5,1.6063492E-6
100.7,-84.3,0.2838576
56.9,-86.1,0.34052518
