x,y,insect.M.distribution220t9.1_PA1_RUN1 logistic values
132.1,80.9,1.7563381E-10
136.7,79.9,2.8942924E-5
103.1,78.9,0.10959596
113.9,76.7,8.716985E-27
35.3,74.5,1.1534085E-30
52.3,74.5,0.52264357
83.1,74.5,0.52734435
40.7,73.1,8.572275E-33
64.5,65.3,6.608964E-6
72.9,64.1,0.5485253
-21.1,63.7,0.0010031273
55.7,61.3,0.07903636
80.1,59.3,0.0045660604
-10.5,59.1,0.38328287
59.1,54.9,0.5227099
38.9,49.3,0.14823437
-7.69999999999999,46.7,0.036482003
32.7,39.7,0.5964951
-41.1,36.3,0.4558648
108.9,30.9,0.6174731
-37.3,30.7,0.49007958
-16.3,29.5,0.03787018
5.70000000000002,26.5,0.020941595
-7.89999999999998,23.5,0.3760158
69.1,21.7,0.015957996
-32.9,20.9,0.50033665
63.1,19.7,0.038787376
-38.9,16.7,0.009042658
6.30000000000001,11.3,0.0023282869
14.3,6.89999999999999,1.9236813E-4
-20.7,3.5,3.544823E-4
22.7,1.3,5.816241E-4
21.9,-0.900000000000006,8.718888E-4
9.5,-2.10000000000001,4.3494502E-4
11.9,-5.10000000000001,0.002032945
-13.1,-9.7,1.1984462E-5
30.7,-9.90000000000001,9.887765E-6
-39.7,-11.3,0.00178295
-40.7,-12.3,0.0013229804
-43.3,-12.7,0.0019339612
-39.1,-13.7,0.0011332977
18.9,-15.3,0.01257408
8.30000000000001,-17.1,0.038475808
-25.3,-25.9,0.13605876
-11.3,-26.7,0.3813318
24.9,-26.7,0.28291234
15.7,-27.3,0.46677387
11.9,-33.1,0.685128
80.3,-33.9,0.6609937
-1.09999999999999,-35.9,8.251993E-4
-30.5,-37.7,0.24624225
4.90000000000001,-42.1,0.015665125
25.5,-46.1,7.7063165E-4
-22.7,-46.9,2.0851815E-4
8.30000000000001,-48.9,0.026152797
42.9,-50.3,0.3475279
-30.9,-51.7,1.3352329E-5
63.5,-55.9,0.009282437
24.5,-62.3,0.241461
29.9,-63.3,0.031113675
