x,y,insect.M.distribution80t9.1_PA2_RUN1 logistic values
-107.5,81.9,0.03561467
-98.1,81.3,6.2133618E-6
-123.7,79.7,2.6556902E-6
125.1,75.1,0.1121096
119.9,74.7,0.028981894
-125.3,74.3,1.2150312E-8
-24.3,61.5,0.5670042
0.5,57.7,0.09060743
78.9,53.9,0.007474654
36.9,52.9,0.11520066
50.1,52.5,2.906991E-4
23.9,43.5,0.06277516
-23.7,42.3,0.7917637
57.3,40.1,0.26761433
36.1,37.9,0.18938182
39.5,36.5,0.27407667
23.9,35.1,0.3187946
-4.29999999999998,31.9,1.7839976E-7
73.3,29.3,0.16400221
88.7,27.1,0.0011236
28.3,22.7,0.25101346
9.10000000000002,14.3,0.27293414
13.1,13.5,0.26889166
-12.3,4.89999999999999,1.4789797E-4
-48.1,3.09999999999999,0.037731826
10.9,1.5,0.14190556
-33.7,0.699999999999989,0.12975334
-30.7,-0.100000000000009,0.07747961
33.3,-6.30000000000001,6.8309487E-7
5.5,-7.7,0.01788087
32.7,-11.1,1.6585223E-6
-42.7,-13.3,0.0031487779
-45.1,-15.7,0.011224146
-52.9,-16.3,9.056862E-19
-40.7,-19.9,4.0357947E-4
-39.3,-25.7,0.020014707
-47.9,-26.5,8.1814413E-22
61.3,-29.3,0.27732873
15.1,-31.3,1.1144584E-12
16.1,-33.9,2.1014185E-11
25.7,-35.5,0.24884701
-50.1,-36.7,5.3044986E-9
49.3,-36.7,0.341756
0.900000000000006,-42.3,0.004047843
18.1,-43.1,8.222989E-16
146.7,-49.7,8.6519336E-5
140.5,-50.1,0.021653764
118.1,-50.3,2.026187E-4
103.7,-52.9,7.3045645E-5
107.9,-54.3,6.3004535E-7
129.5,-58.5,0.58251065
124.7,-58.9,0.6090239
113.5,-61.7,0.32480893
145.7,-63.5,0.5747986
135.1,-70.7,5.1135572E-8
131.1,-71.5,2.56904E-7
17.3,-72.5,0.1054651
16.3,-78.9,9.9926686E-14
109.7,-79.5,3.5043402E-5
96.1,-79.9,2.8667442E-11
