x,y,insect.M.distribution140t3.3_PA1_RUN2 logistic values
105.9,74.9,0.6264013
-6.29999999999998,63.3,0.6225223
47.5,59.7,0.0552905
-14.5,56.9,0.61394596
51.7,56.5,0.0259253
88.7,54.9,0.5927379
36.3,54.3,0.4873478
51.7,51.3,0.5056475
39.5,48.1,0.49743456
98.7,47.1,0.17326388
52.5,46.3,0.49249598
-29.9,40.7,0.095840044
101.9,38.5,0.39033777
104.7,33.9,0.40803167
99.5,33.7,0.3928081
5.5,32.3,0.42187363
-29.9,29.1,0.25138575
84.7,25.3,0.23855396
6.30000000000001,22.7,0.2838554
-14.5,20.3,0.1759347
-11.3,18.7,0.25530797
26.3,12.7,0.23792186
-8.69999999999999,10.3,0.3541066
8.90000000000001,10.3,0.3275379
30.7,10.3,0.3756361
-30.9,7.89999999999999,0.5413969
32.9,6.3,0.57450414
-23.5,0.899999999999991,0.62617064
118.5,0.699999999999989,0.62799835
30.1,-2.90000000000001,0.6279664
3.5,-5.10000000000001,0.5969375
32.1,-9.10000000000001,0.51565814
32.3,-11.3,0.42681947
16.5,-12.9,0.3908516
19.7,-15.3,0.35517192
-19.9,-21.7,0.27678117
-30.1,-28.3,0.4747376
-2.69999999999999,-32.3,0.04450933
0.700000000000017,-33.3,0.0586027
40.5,-36.7,0.16120058
22.5,-36.9,0.11763825
38.5,-39.1,0.05683979
4.30000000000001,-41.9,0.32535425
-26.7,-46.1,0.52060896
-34.3,-48.1,0.5699928
22.1,-52.1,0.5673747
32.7,-54.5,0.49837574
31.5,-55.5,0.49880126
80.5,-60.1,0.02511163
82.1,-60.7,0.025101362
67.5,-62.3,0.055709194
22.3,-63.5,0.14363115
43.7,-65.1,0.009137298
112.1,-67.3,1.9802056E-4
72.5,-73.7,3.685113E-5
36.7,-74.9,0.1528464
-29.5,-76.7,0.6124765
66.3,-78.1,9.443025E-5
116.3,-79.3,0.60566485
77.3,-80.7,0.09350954
