x,y,insect.M.distribution220t3.1_PA1_RUN2 logistic values
132.1,80.9,0.5
136.9,79.9,0.5
35.1,79.1,0.5
72.7,78.3,0.5
35.5,74.5,0.5
83.3,74.5,0.5
74.9,68.5,0.5
89.5,65.5,0.5
64.7,65.3,0.5
73.3,64.1,0.5
-20.9,63.7,0.5
80.3,59.3,0.5
78.9,57.9,0.5
90.7,55.3,0.5
59.3,54.9,0.5
53.3,51.3,0.5
-6.69999999999999,46.7,0.5
108.9,30.9,0.5
6.30000000000001,28.9,0.5
-57.1,22.3,0.5
-32.9,20.9,0.5
-53.1,14.1,0.5
107.1,13.9,0.5
-3.09999999999999,9.89999999999999,0.5
-35.5,8.69999999999999,0.5
-75.7,6.89999999999999,0.5
-36.7,1.3,0.5
12.7,0.899999999999991,0.5
38.5,0.699999999999989,0.5
18.3,-3.5,0.5
37.7,-5.10000000000001,0.5
-45.5,-5.7,0.5
-8.29999999999998,-9.7,0.5
34.1,-11.3,0.5
-51.3,-12.5,0.5
23.3,-13.7,0.5
17.9,-15.3,0.5
-8.29999999999998,-18.1,0.5
-15.7,-20.9,0.5
-7.09999999999999,-24.5,0.5
-28.9,-25.9,0.5
-2.29999999999998,-26.7,0.5
-24.1,-30.3,0.5
11.5,-33.1,0.5
68.5,-34.1,0.5
84.5,-34.5,0.5
-0.0999999999999943,-35.9,0.5
76.3,-35.9,0.5
29.5,-38.7,0.5
84.5,-42.1,0.5
84.7,-43.5,0.5
24.1,-46.1,0.5
-19.7,-46.9,0.5
6.10000000000002,-48.9,0.5
-27.3,-51.7,0.5
98.3,-53.3,0.5
62.9,-55.9,0.5
100.7,-57.1,0.5
84.7,-61.5,0.5
18.7,-76.7,0.5
