x,y,insect.M.distribution110t3.3_PA1_RUN1 logistic values
146.3,80.1,0.0032743763
127.9,74.9,0.010561274
61.9,68.5,6.508981E-13
93.3,62.5,0.004456847
83.5,58.9,0.0
38.7,53.9,0.0062402897
39.1,53.5,0.0059717447
81.3,53.1,1.6323975E-30
82.1,50.1,0.6846539
37.1,45.9,0.23226188
102.1,45.3,0.21185225
64.7,39.9,0.280026
71.7,38.1,0.7797342
5.10000000000002,37.9,0.57377154
29.3,34.9,0.47241688
-52.1,33.5,2.388083E-6
-35.7,30.7,0.023948532
-46.7,30.3,0.05425585
51.3,25.7,0.06929566
69.3,22.3,0.094285786
11.9,12.1,0.033069015
-10.3,10.9,0.21104842
0.700000000000017,1.09999999999999,0.004164297
-46.7,0.5,0.0015629833
-43.5,-0.700000000000003,0.0021617431
-2.89999999999998,-6.5,0.0015295646
36.9,-8.10000000000001,0.09433928
-40.5,-10.9,0.1942936
31.1,-11.9,0.19384307
-7.89999999999998,-12.3,0.27081013
-14.7,-13.1,0.15910318
-0.0999999999999943,-14.5,0.24834652
35.3,-15.9,0.27219528
-25.3,-17.5,0.05901367
4.70000000000002,-19.7,0.18933396
24.7,-22.7,5.97245E-4
22.7,-27.7,0.30130094
-22.5,-30.5,0.0
-23.1,-35.3,0.0
-28.1,-35.5,0.0
-2.29999999999998,-37.3,0.0
17.9,-39.5,4.687243E-37
36.7,-42.9,1.1682378E-9
108.1,-46.7,0.5010064
38.9,-56.5,4.315957E-5
132.5,-60.7,2.7237828E-14
85.3,-61.3,0.002773726
9.5,-63.9,0.33623514
29.5,-64.1,0.014288096
118.7,-65.5,0.0
93.5,-65.7,2.5638828E-5
59.7,-66.3,8.428676E-9
63.7,-67.1,3.5603247E-8
91.3,-68.5,0.05146763
106.7,-70.3,0.002847943
54.9,-76.1,2.2750669E-38
73.3,-76.1,0.0
71.9,-78.5,0.0
45.7,-78.7,0.074450165
35.1,-78.9,9.68392E-10
