x,y,insect.M.distribution160t1.3_PA1_RUN1 logistic values
13.9,78.1,0.55458385
109.1,78.1,0.15282156
-157.3,77.3,0.55242616
94.7,72.9,0.35172763
109.7,72.9,0.23041016
121.7,71.1,0.5609588
-0.899999999999977,63.5,0.5617347
55.1,62.1,0.33348873
41.5,57.5,0.46771926
22.7,56.9,0.51455057
70.5,48.3,0.4973117
84.7,47.5,0.5028433
43.5,44.9,0.49924362
81.7,44.9,0.5055498
79.3,39.9,0.49215463
-50.7,34.1,0.44603935
5.5,32.9,0.49408218
47.7,30.1,0.4817343
-40.9,25.9,0.5010904
-57.9,20.5,0.5077847
99.1,17.7,0.5076342
-16.1,15.9,0.4539515
3.5,13.1,0.45786014
37.1,12.3,0.46509615
108.7,11.1,0.53897464
16.3,10.9,0.5022649
-6.29999999999998,9.89999999999999,0.4978986
-29.1,7.5,0.5416447
16.3,5.89999999999999,0.5489924
15.3,1.5,0.5624726
-39.7,-0.5,0.5593797
-47.9,-0.900000000000006,0.57101524
-28.1,-2.5,0.55943626
-5.29999999999998,-4.7,0.5644164
30.7,-8.5,0.5306571
17.3,-8.7,0.5308256
39.7,-9.90000000000001,0.530536
-12.5,-10.9,0.53669846
-27.1,-12.1,0.5135284
-27.5,-15.1,0.47799546
18.1,-20.1,0.4822418
-3.09999999999999,-23.9,0.5271637
43.9,-25.1,0.52276665
-28.5,-25.7,0.5046309
26.3,-25.7,0.53168756
-19.3,-30.9,0.5150768
34.9,-34.5,0.3146646
37.9,-36.1,0.32640502
-5.89999999999998,-36.5,0.3813474
39.7,-43.5,0.4135586
80.3,-53.7,0.48348257
90.3,-59.1,0.4797414
-18.3,-60.1,0.53543943
41.5,-62.7,0.4811818
66.9,-63.9,0.45927414
56.1,-64.7,0.44632143
-8.09999999999999,-66.5,0.48946658
4.10000000000002,-72.9,0.42143658
41.1,-76.1,0.32387802
46.7,-79.9,0.033972193
