x,y,insect.M.distribution100t7.1_PA2_RUN2 logistic values
54.7,60.1,8.560701E-5
-34.9,57.9,0.5816158
71.9,57.7,0.23127499
126.3,55.1,0.42906514
20.3,54.3,0.36872947
88.3,53.1,0.56990415
20.5,47.5,0.6116781
-31.3,47.1,0.31210238
58.3,45.1,0.4527391
73.3,43.5,0.5144561
-27.9,43.1,0.53532636
-53.3,40.7,0.22287603
15.3,39.5,0.6335489
77.3,38.1,0.52719694
62.1,35.9,0.47002095
-42.9,34.3,8.750099E-5
-43.1,33.1,0.40218264
43.1,26.7,0.57850236
-18.3,6.3,0.4796272
-2.89999999999998,5.89999999999999,0.32049465
35.7,2.09999999999999,0.45416355
42.3,1.69999999999999,0.55392706
-17.3,0.299999999999997,0.34298795
-15.7,-0.100000000000009,0.322102
-11.3,-1.90000000000001,0.35192472
-51.1,-2.30000000000001,0.553489
20.7,-9.7,0.47198707
-2.29999999999998,-9.90000000000001,0.6413917
26.9,-10.5,0.43564022
10.5,-20.3,0.42722836
25.7,-21.1,0.4719389
22.7,-21.9,0.56990224
24.9,-29.9,0.37234426
19.5,-31.5,2.629341E-4
15.7,-31.9,5.6986617E-5
24.9,-33.3,0.0010094038
-36.1,-33.7,0.3631623
15.1,-37.5,0.39983308
-27.7,-41.1,0.5779512
52.3,-41.1,0.33358693
46.3,-41.3,0.38653737
-28.1,-41.9,0.5464892
118.1,-43.5,0.55131024
113.5,-47.1,0.5182914
126.9,-47.7,0.65144277
118.3,-55.7,0.651158
110.5,-56.3,0.37932038
115.9,-59.5,0.40438902
137.3,-62.7,0.27814955
49.1,-63.5,0.44782633
60.7,-64.3,0.44552252
68.3,-67.5,0.2266976
16.1,-68.5,0.5491093
165.9,-71.9,0.28021517
10.3,-72.9,9.192666E-18
92.1,-74.5,0.006892446
104.3,-74.9,0.39151725
16.9,-78.5,0.001066199
68.7,-79.9,0.093313426
35.3,-80.3,0.15021078
