x,y,insect.M.distribution230t9.2_PA2_RUN1 logistic values
93.9,85.9,0.23978771
-71.1,85.1,0.016304782
39.9,83.5,0.005906484
-29.9,80.5,0.017601056
31.1,78.9,0.020167785
-56.1,78.5,0.01921559
-37.7,78.3,0.017956525
65.3,77.3,0.26554757
-80.9,76.7,0.023444837
58.1,76.1,0.29690522
17.5,72.7,0.21303384
37.5,70.9,0.21877585
64.7,58.5,0.17222825
101.1,54.3,0.33736783
43.3,50.1,0.20757535
87.1,45.3,0.5307089
87.7,44.9,0.5499042
6.90000000000001,43.7,0.3103235
54.3,43.7,0.285838
-9.89999999999998,42.3,0.38761008
59.7,42.1,0.39061952
56.3,38.9,0.27019736
-31.9,35.5,0.29189727
-5.5,33.3,0.39170775
-39.5,24.3,0.3183162
26.7,23.7,0.45422244
98.5,21.5,0.22649458
96.3,13.1,0.23284008
-48.9,12.5,0.45099348
-44.9,12.1,0.32736275
95.7,8.5,0.22949444
16.3,7.89999999999999,0.18943743
-28.5,2.5,0.16640005
14.1,2.5,0.010764429
23.7,1.69999999999999,0.006419514
-14.5,-0.300000000000011,0.010678715
-31.5,-2.10000000000001,0.54248244
34.3,-5.30000000000001,0.13134235
23.9,-31.5,0.28122827
-20.7,-34.5,0.32366896
43.1,-34.5,0.30413452
20.3,-39.5,0.3193972
23.9,-42.5,0.31674767
-22.7,-42.7,0.21655174
82.9,-43.5,0.3601468
94.1,-45.1,0.36013705
52.3,-45.7,0.31701204
39.5,-48.7,0.4783432
88.7,-48.9,0.32218102
67.3,-49.5,0.5205819
73.9,-55.5,0.4454364
-0.699999999999989,-56.1,0.67070526
19.3,-57.3,0.76960784
56.3,-58.9,0.79520977
80.9,-60.3,0.29992643
50.3,-60.7,0.54048544
33.9,-62.1,0.6894582
49.7,-70.7,0.26987356
122.1,-78.1,0.013521447
67.1,-78.9,0.002947433
