x,y,insect.M.distribution120t7.2_PA2_RUN1 logistic values
178.3,86.3,0.4081036
-127.5,85.7,0.5324405
-130.9,84.9,0.55499786
-81.3,82.3,0.2334783
154.7,77.5,0.084092304
134.7,76.9,0.0663204
121.7,75.5,0.10447924
-30.3,62.3,0.29034716
64.3,59.7,0.24916051
46.1,53.3,0.34707004
-6.09999999999999,52.3,0.5936778
35.1,49.9,0.39979064
88.1,47.9,0.5073541
42.1,46.7,0.3025308
-16.7,45.3,0.62201834
91.1,45.3,0.8473199
66.3,44.1,0.11680879
-22.5,43.7,0.23486947
29.7,40.5,0.3307346
24.1,39.9,0.33225545
-8.09999999999999,39.7,0.24795716
-35.5,36.5,0.13377465
51.5,35.9,0.39440522
85.5,35.3,0.72948027
71.5,32.5,0.44210082
72.9,22.3,0.3563711
-10.1,21.7,0.31137124
96.7,20.5,0.39498496
-7.29999999999998,11.1,0.23227789
-25.5,2.3,0.05752493
8.70000000000002,0.299999999999997,0.08358956
-3.29999999999998,-0.300000000000011,0.064413756
-42.3,-2.10000000000001,0.20030065
0.5,-2.5,0.12938471
-18.5,-4.10000000000001,0.64228857
12.7,-6.10000000000001,0.34948316
6.5,-6.5,0.22829506
-3.09999999999999,-7.30000000000001,0.4591077
-36.7,-8.30000000000001,0.20738067
33.1,-10.3,0.40269434
-31.9,-18.7,0.14605752
-33.1,-34.3,0.13667797
2.90000000000001,-42.3,0.44574326
3.90000000000001,-45.3,0.15746768
56.1,-47.3,0.31403238
-36.7,-49.3,0.2656768
54.9,-51.7,0.33787745
96.5,-60.3,0.50750333
117.5,-61.9,0.12179964
32.3,-63.1,0.15334
87.5,-63.3,0.18059984
97.1,-63.5,0.2951852
62.5,-64.5,0.16940065
107.1,-68.7,0.08109763
12.5,-71.3,0.042283464
61.3,-72.5,0.15362921
32.9,-75.1,0.062019113
-16.3,-77.7,0.24180162
114.3,-77.7,0.25457004
12.5,-83.7,0.29139048
