x,y,insect.M.distribution180t7.1_PA2_RUN1 logistic values
94.1,80.7,1.4E-45
-174.9,78.7,0.0
94.1,77.7,1.1384E-41
99.7,76.7,2.612375E-21
138.1,68.7,0.0
35.5,67.9,0.11919898
-2.29999999999998,62.1,3.18385E-40
34.1,58.9,0.0
37.7,58.3,0.0
62.7,54.9,0.0
33.3,54.5,0.0
5.30000000000001,51.9,0.0
87.1,50.5,0.0
116.7,44.9,0.24252476
7.5,40.9,0.55145013
35.7,38.5,0.0
-15.5,37.9,0.0
-13.5,33.9,0.0
22.5,33.3,0.0
47.9,33.1,0.0
-30.7,31.1,0.38950187
94.3,28.9,0.0
100.1,19.9,0.0
-14.1,16.5,0.0
12.3,-1.10000000000001,5.375752E-26
0.900000000000006,-1.30000000000001,0.0
-32.9,-1.90000000000001,9.4017856E-11
-33.7,-2.30000000000001,1.9141646E-9
-13.9,-3.7,0.0
-31.3,-5.90000000000001,1.7015287E-8
-15.3,-5.90000000000001,0.0
-15.5,-7.30000000000001,0.0
34.1,-7.5,4.1072694E-30
28.3,-8.90000000000001,4.059288E-20
4.5,-9.10000000000001,0.0
-15.1,-9.7,0.5233328
5.10000000000002,-23.3,0.0
-26.5,-25.9,0.0
-6.29999999999998,-26.1,0.0
-6.09999999999999,-27.5,0.0
17.3,-28.3,0.0
-26.9,-36.3,3.3295224E-19
0.300000000000011,-40.5,0.0
-0.0999999999999943,-41.5,2.4679585E-20
81.1,-42.3,0.0
-11.7,-42.9,0.0
-26.3,-44.1,0.0
-23.9,-50.7,0.5950461
51.7,-50.9,2.3140138E-10
67.1,-51.9,0.0
6.70000000000002,-53.3,4.213157E-26
92.9,-53.5,0.0
74.5,-57.5,0.0
15.5,-61.1,0.0
53.5,-61.3,0.0
60.3,-64.5,0.0
78.3,-64.7,0.0
3.10000000000002,-65.1,0.0
5.30000000000001,-66.7,0.0
53.1,-67.5,1.3990621E-13
