x,y,insect.M.distribution230t1.2_PA1_RUN2 logistic values
32.3,86.9,0.19327566
15.7,86.1,0.1938262
-14.3,85.5,0.19282922
-27.9,85.3,0.19231687
119.1,85.1,0.12262021
87.9,84.1,0.16170663
92.9,81.7,0.14178805
-53.1,76.9,0.2022571
66.3,75.3,0.6225954
-49.3,75.1,0.19253208
8.30000000000001,70.9,0.3500731
-67.1,65.5,0.20778815
20.9,64.7,0.5139476
24.3,57.9,0.27740234
-21.9,57.3,0.19422902
103.7,48.3,0.7482692
77.3,44.5,0.5471861
47.1,43.7,0.2113425
77.3,41.1,0.18837576
16.1,40.9,0.15077326
98.1,39.3,0.21159819
-2.69999999999999,38.5,0.832764
40.1,36.3,0.1889539
-7.5,35.5,0.29797122
12.7,34.9,0.16021934
20.9,31.3,0.21970926
-11.7,25.3,0.31204256
95.5,23.9,0.20658946
98.3,20.7,0.20338808
-27.5,15.7,0.32273224
89.9,15.5,0.18245992
-46.7,15.3,0.27591532
95.5,12.1,0.22345923
-14.1,10.9,0.4999619
26.1,0.899999999999991,0.21506433
29.3,0.699999999999989,0.20151658
-19.1,-10.9,0.38246447
33.1,-14.1,0.2709076
36.9,-16.9,0.18482693
-30.1,-17.1,0.22112985
-15.7,-17.1,0.3951723
1.70000000000002,-26.3,0.47031033
34.9,-28.5,0.27730793
-27.9,-31.9,0.19721153
11.3,-32.9,0.34012327
43.1,-36.7,0.24009345
-17.3,-39.5,0.2782614
93.7,-46.9,0.4634017
97.3,-47.3,0.3820434
67.1,-51.1,0.7606498
100.3,-52.1,0.2025801
-32.9,-54.3,0.32541847
16.3,-54.7,0.57475924
107.9,-55.1,0.25362262
59.9,-62.5,0.5568185
-31.5,-63.3,0.38782263
53.5,-67.5,0.3633519
63.3,-72.1,0.44563144
70.9,-73.7,0.37959442
0.700000000000017,-80.3,0.24773559
