x,y,insect.M.distribution220t7.2_PA1_RUN1 logistic values
132.1,80.9,0.43965015
103.1,78.9,0.40416628
89.3,65.5,0.014254427
64.5,65.3,0.2957842
73.1,64.1,0.3020243
-20.7,63.7,0.391528
55.7,61.3,0.53442675
-10.5,59.1,0.3874866
28.9,59.1,0.5067401
53.3,51.3,0.5638369
-6.09999999999999,46.7,0.44356278
15.7,42.7,0.57021344
31.9,39.7,0.56106
-14.1,31.1,0.4915261
109.7,30.9,0.5510333
-36.7,30.7,0.48374182
-15.7,29.5,0.5216248
6.90000000000001,28.9,0.5108403
4.90000000000001,26.5,0.51076543
65.3,21.7,0.51499623
56.9,21.5,0.51214874
-32.7,20.9,0.54032713
0.100000000000023,16.7,0.5286999
109.7,13.9,0.51011384
-22.1,9.89999999999999,0.45902824
29.3,8.69999999999999,0.45185885
-10.7,5.69999999999999,0.38988152
29.3,3.5,0.38183853
-33.7,2.09999999999999,0.39325485
7.70000000000002,0.899999999999991,0.38330668
18.3,0.699999999999989,0.38505077
-1.29999999999998,-9.7,0.45373443
3.30000000000001,-11.3,0.49618852
5.30000000000001,-11.3,0.49586114
-52.9,-12.7,0.49422425
20.1,-13.7,0.49462643
27.9,-15.3,0.5134718
8.30000000000001,-17.1,0.52045023
-6.29999999999998,-18.1,0.5278893
-21.3,-20.9,0.5516988
-26.5,-25.9,0.53178126
28.3,-29.5,0.51095617
-26.5,-30.3,0.488689
11.5,-33.1,0.5686329
82.9,-34.5,0.5509432
1.10000000000002,-35.9,0.20201275
78.7,-35.9,0.5570061
29.1,-38.7,0.5677024
84.1,-42.1,0.5464738
74.3,-43.5,0.52813953
-12.1,-46.9,0.44833717
6.5,-48.9,0.42610505
75.1,-49.5,0.5053555
43.5,-50.3,0.44923258
99.7,-53.3,0.55188733
63.7,-55.9,0.4480598
101.5,-57.1,0.5549949
85.9,-61.5,0.5585116
24.7,-62.3,0.44191062
18.7,-76.7,0.51719254
