x,y,insect.M.distribution120t1.1_PA1_RUN2 logistic values
168.5,86.5,0.057639968
-155.1,86.1,0.18392542
-169.5,85.9,0.11233759
166.9,85.7,0.05335389
-80.7,81.9,0.12256828
77.7,73.5,0.07502969
-176.1,73.3,0.059641022
72.7,69.1,0.07436034
12.3,65.5,0.13489114
58.3,64.5,0.019228647
-14.3,61.5,0.11112227
30.7,59.7,0.07845391
40.9,50.9,0.08077685
49.1,49.3,0.06298889
86.3,46.3,0.8433423
51.1,45.3,0.056524217
93.3,44.3,0.70261806
-24.9,42.7,0.027582476
-37.1,42.5,0.07734366
55.9,42.3,0.041883077
34.1,39.5,0.04321957
-30.3,37.9,0.012689323
-42.1,37.7,0.045554254
11.7,36.5,0.08001583
-31.5,32.9,0.10754601
21.9,30.3,0.038453847
-49.1,28.5,0.031669743
50.7,26.7,0.032659996
-37.9,24.9,0.029669695
26.9,15.7,0.029838067
103.7,13.3,0.21297984
-17.5,11.9,0.026391927
5.70000000000002,9.09999999999999,0.24544893
-5.89999999999998,8.89999999999999,0.07515577
134.9,5.69999999999999,0.0646476
31.3,-0.5,0.112614036
-2.5,-0.900000000000006,0.11145727
-9.69999999999999,-3.30000000000001,0.1692632
23.7,-14.5,0.10274733
-19.3,-14.7,0.08925191
21.1,-14.7,0.09740882
14.1,-21.9,0.101300724
-32.1,-23.5,0.12725052
-12.1,-35.9,0.0014940108
-11.7,-40.7,0.032326005
27.5,-40.9,0.11648638
73.5,-54.7,0.08460736
126.3,-55.7,0.041494094
42.9,-58.7,0.10830243
11.3,-64.7,0.02619266
12.9,-67.5,0.10926036
55.1,-71.1,0.11069112
133.3,-71.5,0.04977082
24.7,-72.1,0.06317768
102.3,-73.1,0.0035949114
112.9,-74.3,3.4188834E-4
44.9,-79.3,0.060815483
108.9,-82.1,0.097147435
-9.5,-85.9,0.055602077
3.10000000000002,-87.1,0.09003372
