species,X,Y,PC1,PC2,PC3
insect.M.distribution90t5.1_PA1_RUN2,0.71,35.9525,2061.95617398872,3152.11052356703,-378.890723960206
insect.M.distribution90t5.1_PA1_RUN2,-40.7807,36.1015,-9014.99921776721,-538.857682459256,5314.98819886046
insect.M.distribution90t5.1_PA1_RUN2,57.2682,40.9914,6073.9907692815,3101.49690177943,263.562732880721
insect.M.distribution90t5.1_PA1_RUN2,0.6689,35.7614,2061.96034648044,3152.93257998242,-378.89499606391
insect.M.distribution90t5.1_PA1_RUN2,-51.6012,-1.9385,10399.7576328459,-571.746618165646,-225.954910678875
insect.M.distribution90t5.1_PA1_RUN2,1.3308,35.7007,2061.96034648044,3152.93257998242,-378.89499606391
insect.M.distribution90t5.1_PA1_RUN2,1.8059,36.7052,2061.95505107432,3152.44687305911,-378.897180946405
insect.M.distribution90t5.1_PA1_RUN2,0.71,35.9525,2061.95617398872,3152.11052356703,-378.890723960206
insect.M.distribution90t5.1_PA1_RUN2,1.1903,29.1038,7152.52128396761,-3226.45287766897,-235.458887609405
insect.M.distribution90t5.1_PA1_RUN2,0.5533,36.0223,2061.9608152263,3152.00009193924,-378.882808072258
insect.M.distribution90t5.1_PA1_RUN2,0.6689,35.7614,2061.96034648044,3152.93257998242,-378.89499606391
insect.M.distribution90t5.1_PA1_RUN2,-40.8758,36.1436,-9014.99921776721,-538.857682459256,5314.98819886046
insect.M.distribution90t5.1_PA1_RUN2,42.7178,33.0179,6304.71987214615,3098.74235769233,179.319247266772
insect.M.distribution90t5.1_PA1_RUN2,126.5422,51.0326,8544.9077710229,-2184.22924103222,-136.906572112368
