x,y,insect.M.distribution230t9.1_PA2_RUN1 logistic values
-71.1,85.1,0.0
-11.9,83.1,0.0
-7.5,82.7,0.0
-29.9,80.5,0.0
-56.1,78.5,0.0
-37.7,78.3,0.0
65.3,77.3,0.0
-80.9,76.7,0.0
17.5,72.7,0.0
41.5,66.1,0.0
29.7,60.1,0.0
64.7,58.5,0.0
20.3,56.5,0.0
101.1,54.3,0.0
43.3,50.1,0.0
43.1,46.9,0.0
87.7,44.9,0.0
6.90000000000001,43.7,0.0
54.3,43.7,0.0
-9.89999999999998,42.3,0.0
56.3,38.9,0.0
-1.09999999999999,37.1,0.0
-31.9,35.5,0.0
-5.5,33.3,0.0
105.9,31.7,0.0
-39.5,24.3,0.0
11.5,21.1,0.0
-28.7,17.9,0.0
96.3,13.1,0.0
-44.9,12.1,0.0
-28.9,10.5,0.0
17.9,10.3,0.0
95.7,8.5,0.0
-28.5,2.5,0.0
23.7,1.69999999999999,0.0
-41.5,-0.300000000000011,0.0
-47.3,-2.7,0.5
-42.9,-8.30000000000001,0.0
-41.1,-22.5,0.0
14.5,-24.9,0.0
23.9,-31.5,0.0
-20.7,-34.5,0.0
43.1,-34.5,0.0
-25.3,-37.1,0.0
20.3,-39.5,0.0
-35.7,-42.5,0.0
23.9,-42.5,0.0
82.9,-43.5,0.0
52.3,-45.7,0.0
-19.9,-47.3,0.0
88.7,-48.9,0.0
67.3,-49.5,0.0
73.9,-55.5,0.0
19.3,-57.3,0.0
50.3,-60.7,0.0
55.9,-65.3,0.0
75.3,-66.9,0.0
49.7,-70.7,0.0
122.1,-78.1,0.0
67.1,-78.9,0.0
