x,y,insect.M.distribution200t3.1_PA2_RUN2 logistic values
147.7,74.5,0.17521018
118.5,70.5,0.45130786
104.1,70.1,0.37341845
115.3,69.7,0.35118958
117.7,69.3,0.81862324
76.5,66.3,0.14598139
-15.9,64.1,0.33729818
65.3,63.7,0.4200401
24.7,61.9,0.022800148
66.1,61.3,0.18917719
64.7,60.7,0.15275736
52.3,50.5,0.3914531
21.9,50.3,0.3398976
92.7,49.3,0.16076525
33.7,46.9,0.4702934
-23.9,40.9,0.24338624
-39.3,34.1,0.28593352
-46.7,33.1,0.25784454
77.7,32.9,0.64885545
53.3,31.7,0.65628535
59.9,25.9,0.65403473
72.5,25.5,0.64636534
31.7,14.5,0.73689836
-10.5,8.3,0.22328666
-53.3,8.09999999999999,0.14183293
8.10000000000002,6.69999999999999,0.34735116
-13.1,5.89999999999999,0.2152723
30.9,5.5,0.3579678
34.7,5.09999999999999,0.6565918
-45.7,1.89999999999999,0.14915158
7.10000000000002,1.3,0.20091313
-49.9,1.09999999999999,0.11089265
-48.1,0.899999999999991,0.14912784
-29.9,-0.100000000000009,0.1476086
-12.7,-1.7,0.10665165
-6.09999999999999,-1.7,0.10970721
6.90000000000001,-1.90000000000001,0.1136906
27.9,-5.30000000000001,0.3148455
27.3,-14.3,0.40707475
23.5,-17.1,0.5518584
43.3,-20.5,0.31107926
7.30000000000001,-24.5,0.14343205
3.30000000000001,-26.5,0.12181802
19.9,-29.7,0.112590075
44.7,-29.9,0.38677353
28.3,-31.9,0.28923884
29.9,-35.9,0.16846997
81.3,-40.3,0.15178071
12.7,-40.5,0.13846749
-4.29999999999998,-45.3,0.22132602
-25.9,-46.5,0.1125522
86.5,-46.7,0.24066342
28.3,-47.7,0.17516163
69.9,-47.9,0.3381495
58.5,-48.9,0.1341255
86.9,-49.3,0.21783975
89.5,-50.1,0.16502501
52.3,-51.3,0.2502271
39.3,-52.7,0.16303493
60.7,-73.1,0.1440425
