species,X,Y,PC1,PC2,PC3
insect.M.distribution120t5.1_PA1_RUN2,102.1091,51.5068,7923.60015201571,8952.05788871203,-171.805452174001
insect.M.distribution120t5.1_PA1_RUN2,94.4457,45.9801,9198.58272868081,13477.1479988539,-273.682427682619
insect.M.distribution120t5.1_PA1_RUN2,17.398,41.9086,11038.9708743698,-2714.69328705774,-510.864238802757
insect.M.distribution120t5.1_PA1_RUN2,21.9358,2.6891,13188.1830674754,-2876.47145024942,-796.90481249353
insect.M.distribution120t5.1_PA1_RUN2,-7.2496,-7.4464,11175.669490043,4542.89076463026,-124.60238968107
insect.M.distribution120t5.1_PA1_RUN2,102.1312,48.4123,8274.34912244488,11663.5693338855,656.081372707723
insect.M.distribution120t5.1_PA1_RUN2,94.4457,45.9801,9198.58272868081,13477.1479988539,-273.682427682619
insect.M.distribution120t5.1_PA1_RUN2,94.2995,45.9759,9192.0046825034,12859.2861729662,-295.420746654604
insect.M.distribution120t5.1_PA1_RUN2,-35.9099,-49.0382,13218.6006114604,2973.06813103614,-573.277929314896
insect.M.distribution120t5.1_PA1_RUN2,100.9356,46.8891,8868.99339821547,14168.1009661662,263.097313541767
insect.M.distribution120t5.1_PA1_RUN2,37.9139,40.2133,9844.40020168592,-1699.33242687217,58.6413814032465
insect.M.distribution120t5.1_PA1_RUN2,102.1312,48.4123,8274.34912244488,11663.5693338855,656.081372707723
insect.M.distribution120t5.1_PA1_RUN2,123.8358,-60.614,-18276.7028820054,490.300873640484,3674.97071214332
