x,y,insect.M.distribution160t5.1_PA1_RUN2 logistic values
13.7,78.1,0.28251314
-157.5,77.3,0.45034042
109.7,72.9,1.2973557E-6
120.9,71.1,0.31393746
70.1,64.9,0.031894363
54.3,62.1,0.001250097
-17.3,58.5,0.38663742
22.1,56.9,0.28255987
79.9,53.3,0.66163725
62.1,51.3,0.19254681
73.3,48.3,0.18145871
87.5,47.5,0.17139615
41.9,44.9,0.26165283
83.3,44.9,0.32822755
-49.3,34.1,0.015093499
-23.9,33.9,1.3920832E-8
108.9,30.5,0.3541074
48.3,30.1,0.3446479
70.3,29.3,0.12721145
-24.7,28.5,0.37820542
-40.5,25.9,0.2056981
-5.89999999999998,22.7,0.06822104
-56.5,20.5,0.35634413
26.1,13.3,0.1916246
12.9,12.3,0.018092265
-15.1,11.1,0.11310726
35.3,7.5,0.27735907
16.7,5.89999999999999,0.38545763
-25.3,4.69999999999999,0.2222788
0.900000000000006,2.5,0.28643492
-38.3,-8.5,0.19015367
27.9,-8.7,0.6582596
-39.1,-9.90000000000001,0.16492206
-5.89999999999998,-9.90000000000001,0.43062627
-42.9,-12.1,0.80255836
-7.29999999999998,-12.3,0.47870886
-28.7,-15.1,0.034265187
-28.3,-19.3,0.03613278
19.9,-20.1,0.48765182
-5.69999999999999,-23.9,0.47309387
25.3,-25.7,0.3238564
16.7,-29.3,0.2837019
28.5,-30.7,0.004068015
-19.5,-30.9,0.23630148
35.3,-36.1,6.052236E-5
-6.29999999999998,-36.5,0.004459507
41.1,-43.5,0.0041873446
103.5,-43.5,0.2612833
8.10000000000002,-48.1,0.05521038
79.9,-50.9,0.05952383
4.90000000000001,-51.9,0.34689978
57.1,-55.3,0.57883054
-19.1,-60.1,0.48047066
14.5,-60.1,0.18900672
65.5,-63.9,0.26055655
55.9,-64.7,0.53648806
-8.89999999999998,-66.5,0.75027233
40.9,-76.1,0.09906325
48.1,-78.9,1.009328E-9
46.7,-79.9,1.0081509E-9
