x,y,insect.M.distribution180t9.1_PA1_RUN2 logistic values
-174.7,83.3,0.0
111.7,81.3,2.076976E-28
171.5,81.3,0.0
79.7,80.9,0.0
134.3,80.5,0.0
82.7,63.7,0.0
-6.69999999999999,62.5,0.0
27.1,59.5,0.0
-34.3,58.5,0.0
72.5,54.3,2.9400341E-36
80.1,49.5,0.0
117.9,47.1,0.0
90.9,42.9,0.0
88.7,42.3,0.0
20.9,38.5,0.0
17.9,34.5,0.0
-34.3,30.3,0.0
-38.3,29.5,0.0
13.7,29.5,0.0
-2.5,28.9,0.0
-25.3,26.3,0.0
-25.5,20.3,0.0
117.9,17.3,0.0
-15.5,16.3,0.0
78.7,15.7,0.0
88.7,14.1,0.0
13.5,13.3,0.0
18.5,12.9,0.0
-19.5,11.7,0.0
6.90000000000001,11.5,0.0
7.70000000000002,7.89999999999999,0.0
-30.1,4.5,0.0
-26.1,1.69999999999999,0.0
4.10000000000002,-1.10000000000001,0.0
-18.3,-7.90000000000001,0.0
45.7,-10.5,0.0
24.7,-11.9,0.0
15.9,-13.1,0.0
3.70000000000002,-18.9,0.0
-26.7,-20.3,0.0
24.5,-20.9,0.0
-3.09999999999999,-21.9,0.0
31.1,-24.3,0.0
-2.29999999999998,-26.5,0.0
38.9,-27.1,0.0
0.300000000000011,-30.9,0.0
14.3,-33.9,0.0
100.1,-39.5,0.0
46.7,-40.1,0.0
29.7,-42.5,0.0
-6.89999999999998,-43.7,0.0
13.9,-49.7,0.0
79.3,-52.7,0.0
18.9,-55.7,0.0
10.9,-56.7,0.0
42.5,-59.5,0.0
-2.69999999999999,-60.9,0.0
-13.9,-61.9,0.0
70.5,-62.9,0.5
3.10000000000002,-65.3,0.0
