x,y,insect.M.distribution210t5.3_PA1_RUN2 logistic values
94.9,77.5,0.71520495
120.7,75.1,0.46894798
92.9,74.7,0.04110161
92.5,74.1,0.0409681
39.9,68.5,0.20135622
66.7,68.5,0.17432444
43.9,67.1,0.1783643
67.7,61.9,0.8118965
56.5,52.5,0.5102163
19.3,51.9,0.26304793
42.1,48.7,0.3493741
62.7,46.5,0.4602112
58.9,45.9,0.42887512
-23.3,38.3,0.57602495
-24.9,38.1,0.5754833
-43.7,33.9,0.51187664
40.5,32.7,0.40982783
30.3,32.3,0.48218736
-25.9,28.3,0.37117147
-21.1,28.1,0.37372434
52.7,27.7,0.34498435
15.7,26.5,0.35843435
3.10000000000002,24.9,0.37626895
97.5,24.5,0.451719
-54.1,21.3,0.40491354
-6.69999999999999,20.3,0.5181433
-40.7,19.3,0.42827368
-32.3,17.5,0.37899005
0.100000000000023,15.9,0.46133673
21.5,13.3,0.3288983
8.70000000000002,9.89999999999999,0.26345497
16.7,-0.5,0.13747394
-5.09999999999999,-4.5,0.13753602
-28.3,-5.10000000000001,0.1613417
-33.9,-6.30000000000001,0.1382004
0.700000000000017,-8.7,0.25538528
41.3,-8.90000000000001,0.20267598
-30.9,-11.1,0.19450133
-3.89999999999998,-14.9,0.3475906
27.7,-18.7,0.3319954
24.9,-19.7,0.3573142
-30.7,-24.1,0.3819195
32.1,-28.1,0.40739843
21.9,-30.7,0.53183985
-12.5,-31.3,0.70653796
61.5,-34.9,0.5956486
2.70000000000002,-35.7,0.41506848
67.3,-38.9,0.5617394
52.3,-39.7,0.5063477
57.3,-39.9,0.53408253
39.9,-42.7,0.40961096
-27.1,-43.5,0.37547374
13.5,-48.3,0.31169197
23.9,-51.5,0.24040528
-18.3,-53.3,0.15352452
104.5,-53.9,0.467902
67.7,-54.9,0.39625043
66.9,-56.5,0.47310945
-20.9,-58.3,0.16022728
27.3,-59.5,0.29962546
