x,y,insect.M.distribution80t5.2_PA2_RUN1 logistic values
-107.5,81.9,1.4260269E-4
167.9,77.7,2.871216E-5
-127.1,73.7,9.147253E-27
-24.1,61.5,0.72115874
-0.299999999999983,57.7,4.903547E-4
68.9,55.3,0.3885129
50.9,52.5,2.282365E-9
10.1,51.3,7.833368E-13
24.1,43.5,5.445082E-4
2.10000000000002,42.7,8.415088E-4
57.3,40.1,0.09504417
35.9,38.9,0.0016948183
36.1,37.9,0.024783606
39.5,36.5,0.10273926
87.5,35.5,1.0993006E-37
24.1,35.1,0.16646877
78.5,34.9,6.2879864E-30
-4.09999999999999,31.9,7.033274E-21
73.7,29.3,0.015347452
88.5,27.1,2.6030238E-9
29.5,22.7,0.078405194
65.3,22.5,1.5612441E-6
120.5,13.5,1.975421E-12
39.9,7.5,0.014731929
18.5,5.5,9.3442777E-23
38.5,4.89999999999999,0.014450358
25.3,0.899999999999991,2.4103766E-13
0.5,0.0999999999999943,6.673576E-7
6.70000000000002,-0.100000000000009,0.013671087
-37.3,-1.5,7.3487335E-8
36.9,-1.5,5.5092183E-5
13.7,-1.7,6.246021E-5
16.7,-4.90000000000001,6.7668196E-22
12.7,-6.30000000000001,0.02650057
35.9,-6.30000000000001,1.4858557E-6
1.30000000000001,-7.7,0.07187449
32.3,-8.10000000000001,4.543727E-18
27.5,-11.1,1.5256158E-13
-44.9,-15.7,2.7099504E-6
-54.3,-16.3,0.0
-40.9,-19.9,1.1837646E-10
54.9,-25.7,0.03614847
61.9,-29.3,0.10591284
13.1,-31.5,4.5670123E-31
17.3,-33.9,1.0882597E-32
26.5,-35.5,0.012223535
17.1,-43.1,0.0
146.5,-49.7,1.3372004E-12
140.7,-50.1,1.128419E-5
117.9,-50.3,5.673787E-12
115.1,-54.1,1.5864715E-15
128.5,-58.5,0.57052356
113.5,-61.7,0.08865975
145.9,-70.1,0.029721444
135.1,-70.7,2.148458E-22
122.9,-71.5,0.018976297
17.5,-72.5,0.0045064515
8.30000000000001,-75.1,0.0
16.1,-78.9,1.048405E-39
96.3,-79.9,3.1376398E-32
