X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-0.5956,-59.9183,train,6.942107506924161,100.0,0.9950687898566479
-3.1882,-58.9868,train,0.6623399834263078,100.0,0.950623606835401
72.2225,53.8274,train,1.4422280665577374,100.0,0.9767019353632593
-34.0196,-45.5096,train,0.023107896369530107,44.745592558253605,0.40180284860267573
-18.0572,5.0463,train,0.08654643634676495,79.4870993644551,0.7155609673550553
89.7819,22.4683,train,0.06508198435327839,69.57486999174405,0.6541914024712198
-19.7049,4.0879,train,0.6615270104088353,100.0,0.9505659261841192
118.3176,-58.3883,train,0.017660401360107027,35.231677488741916,0.3392118807565271
118.273,-58.3286,train,0.017660401360107027,35.231677488741916,0.3392118807565271
4.4946,-36.7007,train,0.010683013911324792,16.667561125468403,0.23694930772048772
-19.4187,3.1,train,0.3387937020998151,100.0,0.9078162513104072
-35.4933,-47.6342,train,0.03995366573775997,53.59571112648147,0.537327219748126
-5.7095,-59.4995,train,0.48930627354729195,100.0,0.934309619603134
118.1832,-58.3847,train,0.01824595160464947,36.90834616191271,0.346561073787788
15.1137,27.9758,train,0.006285222622874529,4.174402762088841,0.1544741500294641
13.6961,24.814,train,0.014035898731304087,27.24345610610959,0.2897671935884105
-1.4929,-59.8521,train,4.207673157583635,100.0,0.9918901407586899
18.7572,16.4381,train,429464.3254774682,100.0,0.9999999198940801
-35.5109,-47.6319,train,0.03995366573775997,53.59571112648147,0.537327219748126
90.3889,21.6403,train,0.09104989177246477,81.64895889868318,0.7257716702508609
103.9409,25.9619,train,0.016731676089317096,31.311497934851516,0.3272103385273707
