x,y,insect.M.distribution170t1.3_PA1_RUN2 logistic values
69.7,79.1,0.5400322
101.7,79.1,0.53925997
76.1,78.7,0.537865
91.5,78.1,0.5399344
155.9,72.5,0.5455348
110.7,72.3,0.5352833
86.9,63.1,0.5402197
79.1,61.5,0.53646266
31.3,59.7,0.4683956
46.5,59.7,0.43339962
58.1,58.7,0.46226123
71.3,55.9,0.44339883
15.7,52.7,0.5341954
96.7,49.9,0.43680403
38.9,47.3,0.52029026
-16.3,43.7,0.5329124
65.7,40.1,0.46642318
-41.3,34.3,0.43798268
-27.9,30.5,0.3483353
-20.7,25.3,0.4810488
114.7,23.9,0.5035982
-48.1,21.7,0.47204992
100.9,15.5,0.48743996
21.3,14.9,0.4646576
-3.89999999999998,12.5,0.46242866
84.3,11.3,0.50632775
-18.3,8.69999999999999,0.50827277
-1.69999999999999,8.5,0.48402613
37.7,6.09999999999999,0.5246154
22.3,4.89999999999999,0.52491367
-14.1,1.69999999999999,0.5450987
10.3,0.5,0.540892
-31.3,-0.900000000000006,0.5387932
39.5,-7.5,0.5253708
42.1,-7.5,0.5255101
8.90000000000001,-9.90000000000001,0.5247008
-1.29999999999998,-12.5,0.5143658
29.7,-13.3,0.50677174
-11.1,-19.7,0.4976956
35.5,-20.5,0.48848113
43.7,-22.7,0.5043623
-4.5,-25.9,0.5110438
9.30000000000001,-28.5,0.51501614
-18.5,-29.3,0.51895714
44.1,-30.5,0.47516
-14.3,-30.7,0.50244164
43.9,-33.7,0.4752382
25.5,-36.1,0.36486235
-2.09999999999999,-36.3,0.28428736
36.7,-36.7,0.40415022
42.1,-42.5,0.46300182
-11.7,-42.9,0.5023997
19.7,-56.1,0.52708054
13.1,-61.9,0.51816237
1.5,-63.9,0.5122347
4.10000000000002,-63.9,0.5086002
2.10000000000002,-65.3,0.51122326
27.5,-69.7,0.5041016
47.5,-72.3,0.4678066
60.1,-76.5,0.3468721
