x,y,insect.M.distribution130t1.1_PA2_RUN1 logistic values
132.9,82.7,0.72849447
57.3,63.5,0.09635902
-1.89999999999998,59.7,0.3042695
48.5,58.5,0.26238963
59.9,58.1,0.14665884
9.90000000000001,57.7,0.11052247
56.5,51.9,0.31498972
-0.899999999999977,51.3,0.17646043
-3.89999999999998,48.3,0.29304805
-10.3,45.3,0.5285579
68.1,42.1,0.4571972
87.3,42.1,0.019794805
33.1,40.3,0.52203315
11.9,37.7,0.58277655
10.9,34.3,0.48637542
53.7,29.5,0.39180064
-39.1,25.5,0.52766573
8.70000000000002,17.5,0.41791213
114.9,10.1,0.6662764
-18.5,9.3,0.5380111
13.9,6.69999999999999,0.40303266
-6.69999999999999,3.69999999999999,0.54918057
2.10000000000002,2.09999999999999,0.36733496
-10.3,1.89999999999999,0.5036927
9.30000000000001,1.5,0.52134085
128.1,1.3,0.7173348
116.9,0.299999999999997,0.4548596
24.1,-0.900000000000006,0.52466536
-13.5,-1.90000000000001,0.2383916
6.10000000000002,-2.10000000000001,0.46044937
-31.5,-5.7,0.58847195
-29.5,-5.90000000000001,0.58202255
-7.69999999999999,-6.10000000000001,0.19619036
-39.1,-7.7,0.47845787
-18.1,-14.3,0.21319222
-29.1,-20.5,0.35355335
-6.29999999999998,-31.3,0.08463909
47.7,-31.7,0.4985373
-24.9,-33.7,0.11664964
2.70000000000002,-38.5,0.09025767
0.700000000000017,-43.3,0.12539247
-11.9,-46.1,0.37469077
104.7,-57.7,0.10754607
16.5,-59.9,0.36483204
104.1,-60.7,0.02870254
28.9,-60.9,0.095332935
84.3,-61.3,0.044492774
104.3,-64.3,0.055973675
95.3,-65.1,0.06158217
51.3,-65.5,0.035201088
43.9,-68.3,8.251134E-4
92.5,-73.3,5.7897813E-7
14.7,-73.9,0.009556735
66.7,-74.3,4.2863856E-5
35.7,-74.5,0.001220786
89.5,-74.9,2.2257723E-6
36.1,-76.5,8.701028E-6
-12.9,-77.9,1.3288889E-4
-16.3,-79.3,3.5928667E-7
-24.9,-81.5,0.07571312
