x,y,insect.M.distribution160t3.3_PA1_RUN2 logistic values
13.9,78.1,0.5826649
-157.5,77.3,0.5670561
94.9,72.9,0.22732599
109.9,72.9,0.11779024
121.5,71.1,0.59499687
-1.09999999999999,63.5,0.59435123
54.7,62.1,0.18757817
22.3,56.9,0.486007
79.9,53.3,0.56473106
73.3,48.3,0.45021942
88.1,47.5,0.48824924
39.5,44.9,0.5222271
81.7,44.9,0.47702837
78.9,39.9,0.48076165
74.3,36.9,0.47271484
-23.3,33.9,0.15204221
5.10000000000002,32.9,0.4583847
48.5,30.1,0.4782609
103.5,29.3,0.5016435
-7.09999999999999,28.5,0.51189286
-56.7,20.5,0.5403306
25.9,11.1,0.5205198
-7.89999999999998,9.89999999999999,0.5181646
-37.1,-0.900000000000006,0.5943792
26.7,-4.10000000000001,0.5923717
28.9,-7.5,0.55458957
-19.7,-8.5,0.55524385
0.900000000000006,-8.7,0.55696136
40.3,-9.90000000000001,0.553248
-31.5,-12.1,0.5330241
-33.1,-12.3,0.5329941
31.5,-13.1,0.53824085
22.9,-14.5,0.53820765
-7.29999999999998,-15.1,0.50146717
-27.1,-19.3,0.47650975
-3.5,-19.3,0.49801797
22.1,-20.1,0.49158353
3.5,-21.5,0.4929026
-2.09999999999999,-23.9,0.52413124
-20.9,-25.1,0.5046809
-34.5,-25.7,0.50904924
25.7,-25.7,0.52777225
16.1,-26.5,0.48983598
-19.9,-30.9,0.49178505
-5.69999999999999,-36.5,0.27866486
-32.3,-40.9,0.14318132
40.3,-43.5,0.38176134
104.1,-43.5,0.4828455
61.5,-51.3,0.40338677
5.10000000000002,-51.9,0.53588635
79.7,-53.7,0.41151097
60.1,-56.5,0.4191276
14.9,-60.1,0.48383322
35.3,-61.9,0.40678412
41.7,-62.7,0.40343887
85.1,-63.7,0.3313038
65.9,-63.9,0.32382834
56.1,-64.7,0.2966195
4.30000000000001,-72.9,0.11763785
41.5,-76.1,0.06529444
